Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
2.46797,-68.148,-69.948,-69.9948,-70.0166,-70.0218,0.00518588,0,0,MINE_TEST,1.25
2.49286,-68.2015,-70.0015,-69.9998,-70.0204,-70.0204,0,0,0,MINE_TEST,1.25
2.52083,-68.2117,-70.0117,-70.0113,-70.0242,-70.0218,0.00241799,0,0,MINE_TEST,1.25
2.55014,-68.2028,-70.0028,-70.0261,-70.0278,-70.0218,0.00603406,0,0,MINE_TEST,1.25
2.5784,-68.276,-70.076,-70.0407,-70.0312,-70.0223,0.0088729,0,0,MINE_TEST,1.25
2.60665,-68.2579,-70.0579,-70.0523,-70.0343,-70.0223,0.0119459,0,0,MINE_TEST,1.25
2.63147,-68.2586,-70.0586,-70.059,-70.0369,-70.0225,0.0144112,0,0,MINE_TEST,1.25
2.6602,-68.2747,-70.0747,-70.0594,-70.0388,-70.0225,0.0163641,0,0,MINE_TEST,1.25
2.68965,-68.3026,-70.1026,-70.0536,-70.0401,-70.023,0.017088,0,0,MINE_TEST,1.25
2.71799,-68.2225,-70.0225,-70.0434,-70.0405,-70.023,0.0175527,0,0,MINE_TEST,1.25
2.74607,-68.2109,-70.0109,-70.0328,-70.0401,-70.0242,0.0158848,0,0,MINE_TEST,1.25
2.77297,-68.223,-70.023,-70.0256,-70.0386,-70.0242,0.0144107,0,0,MINE_TEST,1.25
2.80218,-68.1844,-69.9844,-70.0224,-70.0362,-70.0251,0.0111081,0,0,MINE_TEST,1.25
2.83144,-68.2699,-70.0699,-70.0218,-70.0332,-70.0251,0.00811574,0,0,MINE_TEST,1.25
2.86111,-68.2172,-70.0172,-70.0227,-70.0305,-70.0255,0.00502398,0,0,MINE_TEST,1.25
2.88838,-68.2031,-70.0031,-70.0259,-70.029,-70.0255,0.00359613,0,0,MINE_TEST,1.25
2.9136,-68.1855,-69.9855,-70.0324,-70.0296,-70.0262,0.00342995,0,0,MINE_TEST,1.25
2.94198,-68.2798,-70.0798,-70.0405,-70.0323,-70.0262,0.00611065,0,0,MINE_TEST,1.25
2.97045,-68.2862,-70.0862,-70.0464,-70.0366,-70.0278,0.00881125,0,0,MINE_TEST,1.25
2.99894,-68.2101,-70.0101,-70.0474,-70.0419,-70.0278,0.0140523,0,0,MINE_TEST,1.25
3.02488,-68.3294,-70.1294,-70.0449,-70.0473,-70.0285,0.0188087,0,0,MINE_TEST,1.25
3.05043,-68.1497,-69.9497,-70.0438,-70.0527,-70.0285,0.0241837,0,0,MINE_TEST,1.25
3.07895,-68.2297,-70.0297,-70.0488,-70.0581,-70.0286,0.0294884,0,0,MINE_TEST,1.25
3.1094,-68.2442,-70.0442,-70.0602,-70.0636,-70.0286,0.0349857,0,0,MINE_TEST,1.25
3.13941,-68.3178,-70.1178,-70.0732,-70.0692,-70.029,0.0401854,0,0,MINE_TEST,1.25
3.16963,-68.3084,-70.1084,-70.0823,-70.075,-70.029,0.0459592,0,0,MINE_TEST,1.25
3.19536,-68.2994,-70.0994,-70.086,-70.0809,-70.0294,0.0515958,0,0,MINE_TEST,1.25
3.22039,-68.2484,-70.0484,-70.087,-70.0872,-70.0294,0.0578815,0,0,MINE_TEST,1.25
3.24927,-68.2898,-70.0898,-70.0892,-70.0939,-70.0296,0.0642695,0,0,MINE_TEST,1.25
3.27764,-68.295,-70.095,-70.0945,-70.1005,-70.0296,0.0709251,0,0,MINE_TEST,1.25
3.30523,-68.2891,-70.0891,-70.1024,-70.1065,-70.0305,0.0760555,0,0,MINE_TEST,1.25
3.33251,-68.3017,-70.1017,-70.1104,-70.1112,-70.0305,0.0807007,0,0,MINE_TEST,1.25
3.35967,-68.3816,-70.1816,-70.1164,-70.1141,-70.0305,0.0836461,0,0,MINE_TEST,1.25
3.38511,-68.2889,-70.0889,-70.1199,-70.1155,-70.0305,0.0850311,0,0,MINE_TEST,1.25
3.41542,-68.3005,-70.1005,-70.1216,-70.1158,-70.0305,0.0852948,0,0,MINE_TEST,1.25
3.44618,-68.3343,-70.1343,-70.1218,-70.1152,-70.0305,0.0847316,0,0,MINE_TEST,1.25
3.47616,-68.3732,-70.1732,-70.1195,-70.1137,-70.0312,0.0824976,0,0,MINE_TEST,1.25
3.50533,-68.282,-70.082,-70.1143,-70.111,-70.0323,0.0787232,0,0,MINE_TEST,1.25
3.53113,-68.3066,-70.1066,-70.1074,-70.107,-70.0332,0.0738368,0,0,MINE_TEST,1.25
3.55619,-68.2922,-70.0922,-70.1002,-70.102,-70.0338,0.0681338,0,0,MINE_TEST,1.25
3.58582,-68.3172,-70.1172,-70.0932,-70.0962,-70.0343,0.0618627,0,0,MINE_TEST,1.25
3.61627,-68.2767,-70.0767,-70.0863,-70.0899,-70.0362,0.0537114,0,0,MINE_TEST,1.25
3.64826,-68.2718,-70.0718,-70.0798,-70.0833,-70.0366,0.046678,0,0,MINE_TEST,1.25
3.67789,-68.2573,-70.0573,-70.0738,-70.0766,-70.0367,0.0399335,0,0,MINE_TEST,1.25
3.70392,-68.3047,-70.1047,-70.0683,-70.07,-70.0369,0.0330922,0,0,MINE_TEST,1.25
3.73365,-68.2548,-70.0548,-70.0633,-70.0638,-70.0379,0.0258238,0,0,MINE_TEST,1.25
3.76387,-68.2264,-70.0264,-70.0592,-70.0581,-70.0386,0.0194909,0,0,MINE_TEST,1.25
3.79343,-68.2547,-70.0547,-70.0559,-70.0529,-70.0388,0.0140812,0,0,MINE_TEST,1.25
3.81893,-68.2996,-70.0996,-70.0517,-70.0479,-70.0401,0.00785017,0,0,MINE_TEST,1.25
3.84499,-68.2351,-70.0351,-70.0456,-70.0431,-70.0401,0.00304245,0,0,MINE_TEST,1.25
3.87296,-68.2335,-70.0335,-70.0387,-70.0387,-70.0401,0.00134866,0,0,MINE_TEST,1.25
3.90136,-68.2068,-70.0068,-70.0334,-70.035,-70.0388,0.00382699,0,0,MINE_TEST,1.25
3.92578,-68.2345,-70.0345,-70.0311,-70.0322,-70.0387,0.00653624,0,0,MINE_TEST,1.25
3.95075,-68.2352,-70.0352,-70.0308,-70.0306,-70.0386,0.0080618,0,0,MINE_TEST,1.25
3.97998,-68.2143,-70.0143,-70.0305,-70.0303,-70.0369,0.00653337,0,0,MINE_TEST,1.25
4.00585,-68.293,-70.093,-70.0291,-70.0317,-70.0367,0.0049341,0,0,MINE_TEST,1.25
4.03023,-68.1784,-69.9784,-70.0279,-70.0347,-70.0366,0.00195151,0,0,MINE_TEST,1.25
4.05958,-68.1911,-69.9911,-70.0298,-70.039,-70.0366,0.00237798,0,0,MINE_TEST,1.25
4.09323,-68.2643,-70.0643,-70.0359,-70.0443,-70.0366,0.00770978,0,0,MINE_TEST,1.25
4.11822,-68.2361,-70.0361,-70.0451,-70.0503,-70.0366,0.0136189,0,0,MINE_TEST,1.25
4.14276,-68.243,-70.043,-70.0554,-70.0564,-70.0366,0.0197216,0,0,MINE_TEST,1.25
4.16942,-68.3054,-70.1054,-70.0653,-70.0624,-70.0366,0.0257405,0,0,MINE_TEST,1.25
4.19825,-68.234,-70.034,-70.0742,-70.0681,-70.0366,0.031439,0,0,MINE_TEST,1.25
4.22689,-68.29,-70.09,-70.0813,-70.0731,-70.0366,0.0364533,0,0,MINE_TEST,1.25
4.25117,-68.3382,-70.1382,-70.0853,-70.0768,-70.0366,0.0401785,0,0,MINE_TEST,1.25
4.27608,-68.2418,-70.0418,-70.0848,-70.0785,-70.0366,0.0418698,0,0,MINE_TEST,1.25
4.3039,-68.3486,-70.1486,-70.0808,-70.0776,-70.0366,0.040991,0,0,MINE_TEST,1.25
4.33627,-68.2251,-70.0251,-70.0755,-70.0742,-70.0366,0.0375731,0,0,MINE_TEST,1.25
4.36636,-68.2462,-70.0462,-70.0713,-70.0688,-70.0366,0.0322089,0,0,MINE_TEST,1.25
4.39593,-68.3054,-70.1054,-70.0679,-70.0623,-70.0369,0.0254196,0,0,MINE_TEST,1.25
4.42123,-68.2572,-70.0572,-70.0625,-70.0551,-70.0386,0.0165006,0,0,MINE_TEST,1.25
4.44563,-68.2887,-70.0887,-70.0528,-70.0477,-70.0387,0.00894074,0,0,MINE_TEST,1.25
4.47409,-68.2407,-70.0407,-70.0389,-70.0403,-70.0388,0.0014809,0,0,MINE_TEST,1.25
4.50376,-68.1969,-69.9969,-70.0242,-70.0335,-70.0388,0.00530743,0,0,MINE_TEST,1.25
4.53824,-68.2314,-70.0314,-70.0135,-70.0278,-70.0388,0.0110127,0,0,MINE_TEST,1.25
4.56805,-68.1273,-69.9273,-70.0104,-70.0235,-70.0388,0.0153123,0,0,MINE_TEST,1.25
4.59247,-68.2082,-70.0082,-70.0142,-70.0207,-70.0388,0.0180961,0,0,MINE_TEST,1.25
4.61674,-68.2821,-70.0821,-70.0202,-70.0195,-70.0388,0.0192788,0,0,MINE_TEST,1.25
4.64539,-68.2355,-70.0355,-70.0238,-70.0201,-70.0388,0.0187038,0,0,MINE_TEST,1.25
4.67912,-68.2092,-70.0092,-70.0245,-70.0225,-70.0388,0.0163076,0,0,MINE_TEST,1.25
4.70948,-68.196,-69.996,-70.0249,-70.0265,-70.0388,0.0123486,0,0,MINE_TEST,1.25
4.73415,-68.2558,-70.0558,-70.0279,-70.0314,-70.0388,0.00745059,0,0,MINE_TEST,1.25
4.75893,-68.1774,-69.9774,-70.0336,-70.0364,-70.0388,0.00242485,0,0,MINE_TEST,1.25
4.79026,-68.291,-70.091,-70.0404,-70.0409,-70.039,0.00184222,0,0,MINE_TEST,1.25
4.82227,-68.2582,-70.0582,-70.0468,-70.0444,-70.0401,0.00430081,0,0,MINE_TEST,1.25
4.8516,-68.2139,-70.0139,-70.0527,-70.047,-70.0401,0.00688952,0,0,MINE_TEST,1.25
4.88135,-68.2499,-70.0499,-70.0574,-70.0489,-70.0403,0.00855885,0,0,MINE_TEST,1.25
4.90687,-68.306,-70.106,-70.059,-70.0502,-70.0405,0.00967021,0,0,MINE_TEST,1.25
4.93119,-68.3029,-70.1029,-70.0556,-70.051,-70.0409,0.0101539,0,0,MINE_TEST,1.25
4.96056,-68.2008,-70.0008,-70.0487,-70.051,-70.0419,0.00909483,0,0,MINE_TEST,1.25
4.991,-68.2093,-70.0093,-70.0421,-70.0496,-70.0431,0.00651425,0,0,MINE_TEST,1.25
5.01905,-68.2947,-70.0947,-70.0389,-70.0467,-70.0443,0.00231087,0,0,MINE_TEST,1.25
5.04673,-68.1607,-69.9607,-70.0392,-70.0419,-70.0443,0.00245869,0,0,MINE_TEST,1.25
5.07248,-68.2676,-70.0676,-70.0405,-70.0357,-70.0443,0.00869266,0,0,MINE_TEST,1.25
5.10426,-68.2937,-70.0937,-70.0389,-70.0287,-70.0443,0.0156593,0,0,MINE_TEST,1.25
5.13268,-68.2344,-70.0344,-70.0329,-70.022,-70.0443,0.022368,0,0,MINE_TEST,1.25
5.16135,-68.1974,-69.9974,-70.024,-70.0165,-70.0443,0.0278862,0,0,MINE_TEST,1.25
5.1869,-68.1905,-69.9905,-70.0149,-70.0126,-70.0443,0.0316981,0,0,MINE_TEST,1.25
5.2153,-68.2498,-70.0498,-70.0063,-70.0105,-70.0443,0.0338664,0,0,MINE_TEST,1.25
5.24497,-68.1971,-69.9971,-69.9981,-70.0095,-70.0443,0.0348305,0,0,MINE_TEST,1.25
5.27429,-68.1675,-69.9675,-69.9919,-70.0093,-70.0443,0.0350132,0,0,MINE_TEST,1.25
5.30244,-68.1693,-69.9693,-69.9908,-70.0097,-70.0443,0.0345971,0,0,MINE_TEST,1.25
5.33097,-68.1827,-69.9827,-69.9973,-70.0108,-70.0443,0.0335644,0,0,MINE_TEST,1.25
5.35546,-68.1685,-69.9685,-70.0101,-70.0125,-70.0443,0.0318183,0,0,MINE_TEST,1.25
5.38103,-68.266,-70.066,-70.0244,-70.015,-70.0443,0.029303,0,0,MINE_TEST,1.25
5.40964,-68.2741,-70.0741,-70.0343,-70.0182,-70.0443,0.0261243,0,0,MINE_TEST,1.25
5.43527,-68.263,-70.063,-70.0372,-70.0218,-70.0443,0.0225457,0,0,MINE_TEST,1.25
5.46025,-68.201,-70.001,-70.0355,-70.0255,-70.0443,0.0188661,0,0,MINE_TEST,1.25
5.49032,-68.2167,-70.0167,-70.0329,-70.0289,-70.0443,0.0154095,0,0,MINE_TEST,1.25
5.51925,-68.2372,-70.0372,-70.0311,-70.0317,-70.0443,0.0126829,0,0,MINE_TEST,1.25
5.54429,-68.2655,-70.0655,-70.0294,-70.033,-70.0443,0.0113327,0,0,MINE_TEST,1.25
5.57379,-68.2091,-70.0091,-70.0273,-70.0326,-70.0443,0.0117197,0,0,MINE_TEST,1.25
5.59855,-68.2089,-70.0089,-70.0258,-70.0309,-70.0443,0.0134645,0,0,MINE_TEST,1.25
5.62788,-68.21,-70.01,-70.0263,-70.0289,-70.0443,0.0154343,0,0,MINE_TEST,1.25
5.65778,-68.2633,-70.0633,-70.0285,-70.028,-70.0443,0.0163259,0,0,MINE_TEST,1.25
5.68713,-68.2092,-70.0092,-70.0308,-70.0289,-70.0443,0.01549,0,0,MINE_TEST,1.25
5.71694,-68.2318,-70.0318,-70.0315,-70.031,-70.0443,0.0133345,0,0,MINE_TEST,1.25
5.74369,-68.2595,-70.0595,-70.0299,-70.0334,-70.0443,0.0109345,0,0,MINE_TEST,1.25
5.77393,-68.2401,-70.0401,-70.0269,-70.0351,-70.0443,0.00924581,0,0,MINE_TEST,1.25
5.80416,-68.185,-69.985,-70.0255,-70.0357,-70.0443,0.00868279,0,0,MINE_TEST,1.25
5.83317,-68.1943,-69.9943,-70.0293,-70.0351,-70.0431,0.00807237,0,0,MINE_TEST,1.25
5.85862,-68.2447,-70.0447,-70.0382,-70.0334,-70.0419,0.00852324,0,0,MINE_TEST,1.25
5.88416,-68.2604,-70.0604,-70.0475,-70.0307,-70.0409,0.0101264,0,0,MINE_TEST,1.25
5.90868,-68.2679,-70.0679,-70.0504,-70.0275,-70.0403,0.0127734,0,0,MINE_TEST,1.25
5.93923,-68.3448,-70.1448,-70.0429,-70.0243,-70.039,0.0147341,0,0,MINE_TEST,1.25
5.96876,-68.1944,-69.9944,-70.0274,-70.0214,-70.0387,0.0173361,0,0,MINE_TEST,1.25
5.99835,-68.1368,-69.9368,-70.0113,-70.0192,-70.0364,0.0172385,0,0,MINE_TEST,1.25
6.0273,-68.2227,-70.0227,-70.0008,-70.0177,-70.0357,0.0179673,0,0,MINE_TEST,1.25
6.05427,-68.1544,-69.9544,-69.9973,-70.0169,-70.0357,0.0187973,0,0,MINE_TEST,1.25
6.07939,-68.2542,-70.0542,-69.9988,-70.0163,-70.0351,0.0187723,0,0,MINE_TEST,1.25
6.10489,-68.1675,-69.9675,-70.0036,-70.0159,-70.0351,0.0191499,0,0,MINE_TEST,1.25
6.13324,-68.1694,-69.9694,-70.0109,-70.0158,-70.035,0.0191784,0,0,MINE_TEST,1.25
6.16119,-68.2534,-70.0534,-70.0191,-70.0165,-70.0347,0.0181418,0,0,MINE_TEST,1.25
6.18714,-68.283,-70.083,-70.0258,-70.0183,-70.0335,0.0152211,0,0,MINE_TEST,1.25
6.21228,-68.1607,-69.9607,-70.0301,-70.0205,-70.0334,0.0128975,0,0,MINE_TEST,1.25
6.23848,-68.2625,-70.0625,-70.0319,-70.0219,-70.0334,0.0114969,0,0,MINE_TEST,1.25
6.26282,-68.238,-70.038,-70.0311,-70.0211,-70.033,0.0119609,0,0,MINE_TEST,1.25
6.28832,-68.2466,-70.0466,-70.0269,-70.0176,-70.0326,0.0150138,0,0,MINE_TEST,1.25
6.31307,-68.2332,-70.0332,-70.0194,-70.0121,-70.0322,0.0201186,0,0,MINE_TEST,1.25
6.33743,-68.1701,-69.9701,-70.0102,-70.0053,-70.0317,0.026387,0,0,MINE_TEST,1.25
6.3617,-68.2329,-70.0329,-70.0008,-69.998,-70.0317,0.0336835,0,0,MINE_TEST,1.25
6.38679,-68.1497,-69.9497,-69.9908,-69.9902,-70.0314,0.041148,0,0,MINE_TEST,1.25
6.41508,-68.2471,-70.0471,-69.9786,-69.9822,-70.031,0.0487621,0,0,MINE_TEST,1.25
6.44243,-68.1557,-69.9557,-69.9646,-69.9744,-70.0309,0.056495,0,0,MINE_TEST,1.25
6.46803,-68.1249,-69.9249,-69.9524,-69.9671,-70.0307,0.0636053,0,0,MINE_TEST,1.25
6.49281,-68.1095,-69.9095,-69.9473,-69.9609,-70.0306,0.0696338,0,0,MINE_TEST,1.25
6.52064,-68.0998,-69.8998,-69.9505,-69.9561,-70.0303,0.074252,0,0,MINE_TEST,1.25
6.5458,-68.2045,-70.0045,-69.9578,-69.9527,-70.0289,0.0762284,0,0,MINE_TEST,1.25
6.57071,-68.2108,-70.0108,-69.9623,-69.9507,-70.0289,0.0781852,0,0,MINE_TEST,1.25
6.59671,-68.1688,-69.9688,-69.9608,-69.9502,-70.0289,0.0786675,0,0,MINE_TEST,1.25
6.62173,-68.1349,-69.9349,-69.9558,-69.9514,-70.0287,0.0772718,0,0,MINE_TEST,1.25
6.65325,-68.1165,-69.9165,-69.9528,-69.9548,-70.028,0.0731856,0,0,MINE_TEST,1.25
6.68381,-68.1655,-69.9655,-69.9548,-69.9605,-70.0278,0.0673365,0,0,MINE_TEST,1.25
6.71378,-68.1167,-69.9167,-69.9609,-69.9677,-70.0275,0.0598823,0,0,MINE_TEST,1.25
6.74231,-68.2473,-70.0473,-69.9683,-69.9753,-70.0265,0.0511827,0,0,MINE_TEST,1.25
6.7677,-68.139,-69.939,-69.9755,-69.9828,-70.0255,0.0426824,0,0,MINE_TEST,1.25
6.79965,-68.1644,-69.9644,-69.9836,-69.9904,-70.0243,0.033845,0,0,MINE_TEST,1.25
6.82981,-68.2047,-70.0047,-69.9949,-69.999,-70.0235,0.0245489,0,0,MINE_TEST,1.25
6.86025,-68.1817,-69.9817,-70.01,-70.0088,-70.0225,0.0137132,0,0,MINE_TEST,1.25
6.89078,-68.2214,-70.0214,-70.0268,-70.0196,-70.022,0.00241859,0,0,MINE_TEST,1.25
6.91628,-68.2688,-70.0688,-70.0403,-70.0302,-70.022,0.00821309,0,0,MINE_TEST,1.25
6.94525,-68.3127,-70.1127,-70.0468,-70.0395,-70.022,0.0175241,0,0,MINE_TEST,1.25
6.9703,-68.2519,-70.0519,-70.0472,-70.0465,-70.022,0.0244958,0,0,MINE_TEST,1.25
6.99752,-68.1795,-69.9795,-70.0474,-70.0505,-70.022,0.0284743,0,0,MINE_TEST,1.25
7.02528,-68.2067,-70.0067,-70.0521,-70.0514,-70.022,0.0293795,0,0,MINE_TEST,1.25
7.05153,-68.3003,-70.1003,-70.06,-70.0499,-70.022,0.0279251,0,0,MINE_TEST,1.25
7.08161,-68.3333,-70.1333,-70.0654,-70.0475,-70.022,0.0255658,0,0,MINE_TEST,1.25
7.1102,-68.2472,-70.0472,-70.0639,-70.046,-70.022,0.0240112,0,0,MINE_TEST,1.25
7.13511,-68.2455,-70.0455,-70.0559,-70.0465,-70.022,0.0245637,0,0,MINE_TEST,1.25
7.16055,-68.2754,-70.0754,-70.0444,-70.0497,-70.022,0.0276856,0,0,MINE_TEST,1.25
7.18919,-68.2011,-70.0011,-70.0326,-70.0549,-70.022,0.0329377,0,0,MINE_TEST,1.25
7.21852,-68.2426,-70.0426,-70.0243,-70.0612,-70.022,0.0391909,0,0,MINE_TEST,1.25
7.24595,-68.1985,-69.9985,-70.0251,-70.067,-70.022,0.0450553,0,0,MINE_TEST,1.25
7.27075,-68.1306,-69.9306,-70.0402,-70.0714,-70.022,0.0494688,0,0,MINE_TEST,1.25
7.29819,-68.2539,-70.0539,-70.069,-70.0742,-70.022,0.0521768,0,0,MINE_TEST,1.25
7.32647,-68.3344,-70.1344,-70.1022,-70.0757,-70.022,0.0537186,0,0,MINE_TEST,1.25
7.35337,-68.416,-70.216,-70.126,-70.0769,-70.0225,0.0544198,0,0,MINE_TEST,1.25
7.3781,-68.4137,-70.2137,-70.131,-70.0786,-70.0243,0.0543106,0,0,MINE_TEST,1.25
7.40633,-68.2829,-70.0829,-70.1172,-70.0809,-70.0255,0.0554627,0,0,MINE_TEST,1.25
7.43617,-68.3334,-70.1334,-70.0928,-70.0837,-70.0265,0.0572569,0,0,MINE_TEST,1.25
