Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
1.75932,-77.4336,-79.2336,-79.2732,-79.2517,-79.1643,0.0874079,0,0,MINE_TEST,1.25
1.78651,-77.5781,-79.3781,-79.2578,-79.2444,-79.1643,0.0800885,0,0,MINE_TEST,1.25
1.81541,-77.3157,-79.1157,-79.2361,-79.2361,-79.1698,0.0663421,0,0,MINE_TEST,1.25
1.84496,-77.5613,-79.3613,-79.2133,-79.228,-79.1698,0.0582758,0,0,MINE_TEST,1.25
1.8731,-77.194,-78.994,-79.1952,-79.2206,-79.1698,0.0508299,0,0,MINE_TEST,1.25
1.899,-77.4299,-79.2299,-79.1841,-79.2135,-79.1698,0.0437544,0,0,MINE_TEST,1.25
1.92458,-77.4385,-79.2385,-79.1784,-79.2064,-79.1743,0.0320949,0,0,MINE_TEST,1.25
1.95307,-77.3607,-79.1607,-79.1771,-79.1991,-79.1743,0.0247938,0,0,MINE_TEST,1.25
1.9809,-77.2757,-79.0757,-79.1826,-79.1923,-79.1748,0.0174403,0,0,MINE_TEST,1.25
2.00896,-77.4467,-79.2467,-79.1969,-79.1872,-79.1748,0.0123567,0,0,MINE_TEST,1.25
2.0349,-77.3134,-79.1134,-79.2149,-79.1848,-79.1752,0.00961035,0,0,MINE_TEST,1.25
2.05994,-77.5715,-79.3715,-79.2245,-79.1851,-79.1752,0.00988529,0,0,MINE_TEST,1.25
2.08755,-77.5229,-79.3229,-79.2159,-79.1868,-79.1756,0.0111999,0,0,MINE_TEST,1.25
2.11353,-77.4681,-79.2681,-79.1915,-79.1884,-79.1756,0.0127906,0,0,MINE_TEST,1.25
2.1383,-77.058,-78.858,-79.1657,-79.1885,-79.1763,0.0121655,0,0,MINE_TEST,1.25
2.16583,-77.4693,-79.2693,-79.1527,-79.1865,-79.1763,0.0101944,0,0,MINE_TEST,1.25
2.19455,-77.3224,-79.1224,-79.1562,-79.1827,-79.1771,0.00564614,0,0,MINE_TEST,1.25
2.22369,-77.3103,-79.1103,-79.1705,-79.1777,-79.1771,0.000555078,0,0,MINE_TEST,1.25
2.25031,-77.4089,-79.2089,-79.1855,-79.1719,-79.1771,0.00523302,0,0,MINE_TEST,1.25
2.27515,-77.5165,-79.3165,-79.1919,-79.1662,-79.1763,0.010145,0,0,MINE_TEST,1.25
2.3039,-77.3739,-79.1739,-79.1853,-79.1617,-79.1763,0.0146682,0,0,MINE_TEST,1.25
2.33329,-77.408,-79.208,-79.1696,-79.1591,-79.1756,0.0165725,0,0,MINE_TEST,1.25
2.36237,-77.2044,-79.0044,-79.1534,-79.1584,-79.1756,0.0172761,0,0,MINE_TEST,1.25
2.38749,-77.4627,-79.2627,-79.1434,-79.1587,-79.1752,0.0164918,0,0,MINE_TEST,1.25
2.41634,-77.2449,-79.0449,-79.1419,-79.1589,-79.1752,0.016258,0,0,MINE_TEST,1.25
2.44449,-77.3031,-79.1031,-79.1464,-79.1583,-79.1748,0.0165426,0,0,MINE_TEST,1.25
2.47612,-77.4929,-79.2929,-79.1527,-79.1567,-79.1748,0.0181709,0,0,MINE_TEST,1.25
2.50191,-77.267,-79.067,-79.1574,-79.1546,-79.1743,0.0196665,0,0,MINE_TEST,1.25
2.53348,-77.3597,-79.1597,-79.1589,-79.1531,-79.1743,0.0211775,0,0,MINE_TEST,1.25
2.56304,-77.4621,-79.2621,-79.1582,-79.1529,-79.1719,0.0189288,0,0,MINE_TEST,1.25
2.59333,-77.2257,-79.0257,-79.1575,-79.1542,-79.1719,0.0177048,0,0,MINE_TEST,1.25
2.62298,-77.4602,-79.2602,-79.1595,-79.1562,-79.1698,0.013608,0,0,MINE_TEST,1.25
2.64872,-77.2199,-79.0199,-79.1641,-79.1583,-79.1698,0.0114785,0,0,MINE_TEST,1.25
2.67434,-77.4436,-79.2436,-79.1669,-79.1601,-79.1698,0.00966186,0,0,MINE_TEST,1.25
2.70308,-77.5466,-79.3466,-79.1639,-79.1613,-79.1698,0.0084214,0,0,MINE_TEST,1.25
2.73346,-77.1882,-78.9882,-79.1572,-79.1621,-79.1662,0.00406219,0,0,MINE_TEST,1.25
2.7619,-77.2666,-79.0666,-79.1537,-79.1631,-79.1662,0.00312291,0,0,MINE_TEST,1.25
2.79126,-77.491,-79.291,-79.1567,-79.165,-79.165,0,0,0,MINE_TEST,1.25
2.81656,-77.2499,-79.0499,-79.1636,-79.1684,-79.1662,0.00223274,0,0,MINE_TEST,1.25
2.84186,-77.5418,-79.3418,-79.171,-79.173,-79.1662,0.00678093,0,0,MINE_TEST,1.25
2.87154,-77.1861,-78.9861,-79.1779,-79.1777,-79.1684,0.00931213,0,0,MINE_TEST,1.25
2.90157,-77.4204,-79.2204,-79.1837,-79.1817,-79.1684,0.013291,0,0,MINE_TEST,1.25
2.93157,-77.5617,-79.3617,-79.1865,-79.1845,-79.1698,0.0146878,0,0,MINE_TEST,1.25
2.95735,-77.2625,-79.0625,-79.1876,-79.1864,-79.1698,0.0166636,0,0,MINE_TEST,1.25
2.98384,-77.3684,-79.1684,-79.1916,-79.1888,-79.1698,0.0189875,0,0,MINE_TEST,1.25
3.01221,-77.3146,-79.1146,-79.2009,-79.1924,-79.1698,0.0226591,0,0,MINE_TEST,1.25
3.04244,-77.5549,-79.3549,-79.2102,-79.1976,-79.1719,0.0257458,0,0,MINE_TEST,1.25
3.07333,-77.464,-79.264,-79.2119,-79.2036,-79.1719,0.0317435,0,0,MINE_TEST,1.25
3.10303,-77.3234,-79.1234,-79.2045,-79.2093,-79.173,0.0363632,0,0,MINE_TEST,1.25
3.13078,-77.4514,-79.2514,-79.1932,-79.2136,-79.173,0.0406659,0,0,MINE_TEST,1.25
3.15662,-77.3207,-79.1207,-79.1867,-79.2156,-79.1743,0.0413677,0,0,MINE_TEST,1.25
3.1868,-77.3886,-79.1886,-79.1922,-79.2151,-79.1743,0.0408394,0,0,MINE_TEST,1.25
3.21668,-77.3085,-79.1085,-79.2111,-79.2124,-79.1748,0.0375523,0,0,MINE_TEST,1.25
3.24609,-77.408,-79.208,-79.2355,-79.2082,-79.1748,0.0333356,0,0,MINE_TEST,1.25
3.27151,-77.6543,-79.4543,-79.2505,-79.2036,-79.1752,0.0283827,0,0,MINE_TEST,1.25
3.29714,-77.5267,-79.3267,-79.2448,-79.2,-79.1752,0.0248025,0,0,MINE_TEST,1.25
3.32696,-77.3786,-79.1786,-79.2202,-79.1984,-79.1756,0.0227696,0,0,MINE_TEST,1.25
3.35733,-77.2862,-79.0862,-79.1895,-79.1988,-79.1763,0.0224844,0,0,MINE_TEST,1.25
3.38557,-77.434,-79.234,-79.166,-79.2005,-79.1771,0.0234251,0,0,MINE_TEST,1.25
3.41148,-77.3037,-79.1037,-79.1566,-79.2027,-79.1776,0.0251707,0,0,MINE_TEST,1.25
3.43677,-77.1965,-78.9965,-79.1622,-79.2048,-79.1777,0.0271484,0,0,MINE_TEST,1.25
3.46642,-77.5639,-79.3639,-79.1798,-79.2061,-79.1777,0.028353,0,0,MINE_TEST,1.25
3.49545,-77.34,-79.14,-79.2045,-79.2067,-79.1779,0.0287856,0,0,MINE_TEST,1.25
3.5255,-77.2704,-79.0704,-79.2293,-79.2076,-79.1781,0.0295187,0,0,MINE_TEST,1.25
3.55437,-77.6654,-79.4654,-79.2458,-79.2106,-79.1817,0.028832,0,0,MINE_TEST,1.25
3.5803,-77.6343,-79.4343,-79.2495,-79.2166,-79.182,0.0346344,0,0,MINE_TEST,1.25
3.60491,-77.1591,-78.9591,-79.2455,-79.2253,-79.1827,0.0425983,0,0,MINE_TEST,1.25
3.63031,-77.4117,-79.2117,-79.2424,-79.2354,-79.1845,0.0509158,0,0,MINE_TEST,1.25
3.65936,-77.5967,-79.3967,-79.2414,-79.245,-79.1848,0.0602327,0,0,MINE_TEST,1.25
3.68723,-77.4534,-79.2534,-79.2379,-79.2532,-79.1851,0.0681032,0,0,MINE_TEST,1.25
3.71549,-77.4275,-79.2275,-79.2322,-79.2594,-79.1864,0.0729777,0,0,MINE_TEST,1.25
3.74118,-77.2959,-79.0959,-79.232,-79.2639,-79.1865,0.0773916,0,0,MINE_TEST,1.25
3.76594,-77.4374,-79.2374,-79.2439,-79.2672,-79.1868,0.0803323,0,0,MINE_TEST,1.25
3.79539,-77.4956,-79.2956,-79.2654,-79.2697,-79.1872,0.0824598,0,0,MINE_TEST,1.25
3.82189,-77.4968,-79.2968,-79.2877,-79.2717,-79.1884,0.0833006,0,0,MINE_TEST,1.25
3.8477,-77.5593,-79.3593,-79.3017,-79.2733,-79.1885,0.0848267,0,0,MINE_TEST,1.25
3.87765,-77.4795,-79.2795,-79.3035,-79.2738,-79.1885,0.0852273,0,0,MINE_TEST,1.25
3.90818,-77.6396,-79.4396,-79.2947,-79.2724,-79.1888,0.083661,0,0,MINE_TEST,1.25
3.93838,-77.3311,-79.1311,-79.2807,-79.2693,-79.1923,0.0770608,0,0,MINE_TEST,1.25
3.96728,-77.4373,-79.2373,-79.2662,-79.2648,-79.1924,0.072391,0,0,MINE_TEST,1.25
3.99472,-77.6121,-79.4121,-79.2523,-79.259,-79.1976,0.0613954,0,0,MINE_TEST,1.25
4.02512,-77.3438,-79.1438,-79.2389,-79.2518,-79.198,0.0537555,0,0,MINE_TEST,1.25
4.05589,-77.4005,-79.2005,-79.2277,-79.2436,-79.1984,0.0451579,0,0,MINE_TEST,1.25
4.08607,-77.4075,-79.2075,-79.2203,-79.2354,-79.1988,0.0365424,0,0,MINE_TEST,1.25
4.1152,-77.4668,-79.2668,-79.2161,-79.2283,-79.1991,0.0292398,0,0,MINE_TEST,1.25
4.1447,-77.4072,-79.2072,-79.2136,-79.223,-79.2,0.022969,0,0,MINE_TEST,1.25
4.16966,-77.3394,-79.1394,-79.2128,-79.219,-79.2005,0.0184816,0,0,MINE_TEST,1.25
4.1956,-77.4864,-79.2864,-79.2144,-79.2155,-79.2027,0.0127955,0,0,MINE_TEST,1.25
4.22553,-77.3694,-79.1694,-79.2175,-79.2118,-79.2036,0.00818448,0,0,MINE_TEST,1.25
4.25399,-77.4073,-79.2073,-79.2195,-79.2073,-79.2036,0.0036993,0,0,MINE_TEST,1.25
4.2834,-77.5325,-79.3325,-79.2177,-79.2022,-79.2036,0.00141821,0,0,MINE_TEST,1.25
4.3089,-77.3358,-79.1358,-79.2113,-79.1964,-79.2036,0.00718513,0,0,MINE_TEST,1.25
4.33379,-77.4055,-79.2055,-79.2009,-79.1898,-79.2036,0.013758,0,0,MINE_TEST,1.25
4.35936,-77.4002,-79.2002,-79.187,-79.1824,-79.2036,0.0211653,0,0,MINE_TEST,1.25
4.38914,-77.474,-79.274,-79.1704,-79.1743,-79.2027,0.0284963,0,0,MINE_TEST,1.25
4.41679,-77.1829,-78.9829,-79.1536,-79.1653,-79.2022,0.0368608,0,0,MINE_TEST,1.25
4.44299,-77.4566,-79.2566,-79.1407,-79.1554,-79.2005,0.0450707,0,0,MINE_TEST,1.25
4.46937,-77.2068,-79.0068,-79.1336,-79.1448,-79.2,0.0552375,0,0,MINE_TEST,1.25
4.49485,-77.4216,-79.2216,-79.1309,-79.1341,-79.1991,0.0650074,0,0,MINE_TEST,1.25
4.52546,-77.2634,-79.0634,-79.1289,-79.1244,-79.1988,0.0743954,0,0,MINE_TEST,1.25
4.55112,-77.399,-79.199,-79.1246,-79.1165,-79.1984,0.0818999,0,0,MINE_TEST,1.25
4.578,-77.3509,-79.1509,-79.118,-79.1102,-79.1976,0.0873787,0,0,MINE_TEST,1.25
4.60344,-77.1441,-78.9441,-79.1102,-79.1049,-79.1964,0.0915137,0,0,MINE_TEST,1.25
4.62876,-77.4304,-79.2304,-79.1014,-79.0999,-79.1924,0.0925357,0,0,MINE_TEST,1.25
4.65412,-77.374,-79.174,-79.0916,-79.095,-79.1923,0.0973066,0,0,MINE_TEST,1.25
4.68347,-77.1504,-78.9504,-79.0843,-79.0903,-79.1898,0.0995348,0,0,MINE_TEST,1.25
4.71188,-77.1617,-78.9617,-79.084,-79.0867,-79.1888,0.102077,0,0,MINE_TEST,1.25
4.74033,-77.4833,-79.2833,-79.0896,-79.0855,-79.1885,0.103021,0,0,MINE_TEST,1.25
4.77155,-77.2254,-79.0254,-79.095,-79.088,-79.1884,0.100435,0,0,MINE_TEST,1.25
4.79965,-77.2827,-79.0827,-79.095,-79.0946,-79.1884,0.0938506,0,0,MINE_TEST,1.25
4.82533,-77.4182,-79.2182,-79.0904,-79.1042,-79.1884,0.0842258,0,0,MINE_TEST,1.25
4.85103,-77.1786,-78.9786,-79.0875,-79.115,-79.1884,0.073389,0,0,MINE_TEST,1.25
4.87581,-77.2019,-79.0019,-79.0935,-79.1254,-79.1884,0.0630844,0,0,MINE_TEST,1.25
4.90549,-77.3272,-79.1272,-79.1112,-79.1339,-79.1865,0.0526579,0,0,MINE_TEST,1.25
4.93596,-77.4424,-79.2424,-79.1376,-79.1397,-79.1864,0.0467247,0,0,MINE_TEST,1.25
4.9662,-77.1903,-78.9903,-79.1666,-79.1421,-79.1845,0.0423179,0,0,MINE_TEST,1.25
4.99595,-77.4685,-79.2685,-79.1892,-79.141,-79.1845,0.0434754,0,0,MINE_TEST,1.25
5.02529,-77.5656,-79.3656,-79.1952,-79.1369,-79.1845,0.0475771,0,0,MINE_TEST,1.25
5.05251,-77.4028,-79.2028,-79.1795,-79.1312,-79.1845,0.0532688,0,0,MINE_TEST,1.25
5.08201,-77.3396,-79.1396,-79.1483,-79.1255,-79.1845,0.0589686,0,0,MINE_TEST,1.25
5.11086,-77.2154,-79.0154,-79.1146,-79.1211,-79.1845,0.0633979,0,0,MINE_TEST,1.25
5.13961,-77.2996,-79.0996,-79.0889,-79.1185,-79.1845,0.0659731,0,0,MINE_TEST,1.25
5.16881,-77.253,-79.053,-79.0743,-79.1177,-79.1845,0.0667246,0,0,MINE_TEST,1.25
5.19425,-77.2979,-79.0979,-79.0697,-79.1187,-79.1845,0.0657979,0,0,MINE_TEST,1.25
5.21904,-77.1822,-78.9822,-79.0744,-79.1214,-79.1845,0.0630495,0,0,MINE_TEST,1.25
5.2477,-77.2922,-79.0922,-79.0893,-79.1264,-79.1845,0.0580276,0,0,MINE_TEST,1.25
5.27504,-77.3549,-79.1549,-79.115,-79.1342,-79.1845,0.0502872,0,0,MINE_TEST,1.25
5.30513,-77.2104,-79.0104,-79.1498,-79.1445,-79.1845,0.039972,0,0,MINE_TEST,1.25
5.33442,-77.4489,-79.2489,-79.1874,-79.1562,-79.1845,0.0282284,0,0,MINE_TEST,1.25
5.35917,-77.4602,-79.2602,-79.2171,-79.1676,-79.1845,0.0168486,0,0,MINE_TEST,1.25
5.38672,-77.6037,-79.4037,-79.2296,-79.1771,-79.1845,0.00735177,0,0,MINE_TEST,1.25
5.4114,-77.3045,-79.1045,-79.224,-79.1841,-79.1845,0.000397061,0,0,MINE_TEST,1.25
5.43985,-77.4797,-79.2797,-79.2076,-79.1885,-79.1864,0.00210733,0,0,MINE_TEST,1.25
5.46507,-77.3431,-79.1431,-79.1894,-79.1908,-79.1885,0.00226122,0,0,MINE_TEST,1.25
5.4939,-77.3462,-79.1462,-79.1743,-79.1909,-79.1888,0.00215581,0,0,MINE_TEST,1.25
5.52136,-77.358,-79.158,-79.1633,-79.1889,-79.1889,0,0,0,MINE_TEST,1.25
5.54693,-77.4602,-79.2602,-79.1562,-79.1854,-79.1889,0.00350388,0,0,MINE_TEST,1.25
5.57525,-77.187,-78.987,-79.1556,-79.1821,-79.1889,0.00679761,0,0,MINE_TEST,1.25
5.6028,-77.3993,-79.1993,-79.164,-79.1816,-79.1889,0.0073127,0,0,MINE_TEST,1.25
5.63014,-77.3054,-79.1054,-79.1803,-79.186,-79.1889,0.00297852,0,0,MINE_TEST,1.25
5.65746,-77.5685,-79.3685,-79.199,-79.1954,-79.1898,0.00559537,0,0,MINE_TEST,1.25
5.68374,-77.2721,-79.0721,-79.2148,-79.2085,-79.1908,0.0177452,0,0,MINE_TEST,1.25
5.70833,-77.5088,-79.3088,-79.2255,-79.223,-79.1909,0.0320583,0,0,MINE_TEST,1.25
5.73638,-77.4513,-79.2513,-79.2322,-79.2367,-79.1924,0.0442636,0,0,MINE_TEST,1.25
5.76434,-77.4301,-79.2301,-79.2395,-79.2482,-79.1954,0.0527586,0,0,MINE_TEST,1.25
5.79182,-77.4015,-79.2015,-79.2533,-79.2564,-79.1964,0.0600279,0,0,MINE_TEST,1.25
5.81881,-77.3292,-79.1292,-79.2738,-79.2609,-79.1964,0.0645267,0,0,MINE_TEST,1.25
5.84392,-77.6721,-79.4721,-79.2917,-79.2618,-79.1964,0.0654155,0,0,MINE_TEST,1.25
5.8689,-77.6431,-79.4431,-79.2947,-79.2598,-79.1964,0.063391,0,0,MINE_TEST,1.25
5.89903,-77.4104,-79.2104,-79.28,-79.2557,-79.1964,0.0592958,0,0,MINE_TEST,1.25
5.92811,-77.4105,-79.2105,-79.2558,-79.2501,-79.1964,0.0536664,0,0,MINE_TEST,1.25
5.95634,-77.417,-79.217,-79.2322,-79.243,-79.1964,0.0466137,0,0,MINE_TEST,1.25
5.98257,-77.4524,-79.2524,-79.2135,-79.2346,-79.1964,0.0381594,0,0,MINE_TEST,1.25
6.00729,-77.3707,-79.1707,-79.1998,-79.225,-79.1964,0.0285607,0,0,MINE_TEST,1.25
6.03565,-77.3979,-79.1979,-79.192,-79.2146,-79.1964,0.0182217,0,0,MINE_TEST,1.25
6.06317,-77.318,-79.118,-79.1915,-79.2039,-79.1964,0.00750906,0,0,MINE_TEST,1.25
6.09092,-77.3499,-79.1499,-79.1958,-79.1933,-79.1954,0.00210033,0,0,MINE_TEST,1.25
6.11637,-77.5777,-79.3777,-79.198,-79.1837,-79.1933,0.00965816,0,0,MINE_TEST,1.25
6.14077,-77.3462,-79.1462,-79.1927,-79.1757,-79.1909,0.0151875,0,0,MINE_TEST,1.25
6.16847,-77.3484,-79.1484,-79.1813,-79.1698,-79.1908,0.0209658,0,0,MINE_TEST,1.25
6.19642,-77.4205,-79.2205,-79.17,-79.1659,-79.1898,0.0239704,0,0,MINE_TEST,1.25
6.22433,-77.2798,-79.0798,-79.1643,-79.1636,-79.1889,0.0252967,0,0,MINE_TEST,1.25
6.25002,-77.2924,-79.0924,-79.1635,-79.1629,-79.1885,0.0256689,0,0,MINE_TEST,1.25
6.27492,-77.5297,-79.3297,-79.1621,-79.1633,-79.186,0.0226495,0,0,MINE_TEST,1.25
6.30235,-77.3979,-79.1979,-79.1565,-79.165,-79.1854,0.0204521,0,0,MINE_TEST,1.25
6.32773,-77.158,-78.958,-79.1504,-79.1683,-79.1841,0.0157862,0,0,MINE_TEST,1.25
6.35236,-77.4408,-79.2408,-79.1517,-79.1738,-79.1837,0.00992124,0,0,MINE_TEST,1.25
6.37998,-77.2993,-79.0993,-79.1647,-79.1819,-79.1824,0.000548627,0,0,MINE_TEST,1.25
6.40773,-77.3147,-79.1147,-79.1864,-79.1923,-79.1824,0.00991766,0,0,MINE_TEST,1.25
6.43527,-77.5361,-79.3361,-79.2088,-79.2039,-79.1824,0.0215216,0,0,MINE_TEST,1.25
6.46404,-77.4142,-79.2142,-79.2248,-79.2148,-79.1824,0.0323459,0,0,MINE_TEST,1.25
6.4903,-77.5083,-79.3083,-79.2335,-79.2232,-79.1824,0.0407905,0,0,MINE_TEST,1.25
6.5149,-77.3212,-79.1212,-79.2398,-79.229,-79.1824,0.0465643,0,0,MINE_TEST,1.25
6.54271,-77.4061,-79.2061,-79.2472,-79.233,-79.1824,0.0505558,0,0,MINE_TEST,1.25
6.57708,-77.5882,-79.3882,-79.2536,-79.236,-79.1824,0.05362,0,0,MINE_TEST,1.25
6.60217,-77.5221,-79.3221,-79.2549,-79.2382,-79.1824,0.0557538,0,0,MINE_TEST,1.25
6.63011,-77.2172,-79.0172,-79.2498,-79.2389,-79.1824,0.056483,0,0,MINE_TEST,1.25
6.65798,-77.6703,-79.4703,-79.2383,-79.2381,-79.1824,0.0556676,0,0,MINE_TEST,1.25
6.68281,-77.3689,-79.1689,-79.2211,-79.236,-79.1824,0.0536143,0,0,MINE_TEST,1.25
6.7101,-77.4465,-79.2465,-79.203,-79.233,-79.1824,0.050627,0,0,MINE_TEST,1.25
6.73498,-77.2891,-79.0891,-79.1944,-79.229,-79.1824,0.0465937,0,0,MINE_TEST,1.25
6.7598,-77.2297,-79.0297,-79.2016,-79.2235,-79.1824,0.0410405,0,0,MINE_TEST,1.25
6.78544,-77.5129,-79.3129,-79.2185,-79.216,-79.1824,0.0335758,0,0,MINE_TEST,1.25
6.81371,-77.6692,-79.4692,-79.2313,-79.2067,-79.1824,0.0243172,0,0,MINE_TEST,1.25
6.8453,-77.2703,-79.0703,-79.2311,-79.1963,-79.1824,0.0139095,0,0,MINE_TEST,1.25
6.87312,-77.4234,-79.2234,-79.2192,-79.1857,-79.1824,0.00329382,0,0,MINE_TEST,1.25
6.90141,-77.5026,-79.3026,-79.2006,-79.1759,-79.1821,0.00624755,0,0,MINE_TEST,1.25
6.92665,-77.3185,-79.1185,-79.1783,-79.1677,-79.1819,0.014176,0,0,MINE_TEST,1.25
6.95205,-77.3576,-79.1576,-79.1551,-79.1614,-79.1816,0.0202299,0,0,MINE_TEST,1.25
6.98329,-77.3812,-79.1812,-79.1347,-79.1569,-79.1771,0.0202384,0,0,MINE_TEST,1.25
7.01601,-77.186,-78.986,-79.1212,-79.1539,-79.1759,0.0219999,0,0,MINE_TEST,1.25
7.04702,-77.3399,-79.1399,-79.1164,-79.1526,-79.1757,0.0231544,0,0,MINE_TEST,1.25
7.07251,-77.383,-79.183,-79.1202,-79.1531,-79.1743,0.0211875,0,0,MINE_TEST,1.25
7.10257,-77.2525,-79.0525,-79.1324,-79.155,-79.1738,0.0187352,0,0,MINE_TEST,1.25
7.13142,-77.2634,-79.0634,-79.1523,-79.1579,-79.1698,0.0119221,0,0,MINE_TEST,1.25
7.15967,-77.4606,-79.2606,-79.1761,-79.1616,-79.1698,0.00828062,0,0,MINE_TEST,1.25
7.18923,-77.4576,-79.2576,-79.1967,-79.1662,-79.1698,0.00359357,0,0,MINE_TEST,1.25
7.21836,-77.3971,-79.1971,-79.2094,-79.1719,-79.1719,0,0,0,MINE_TEST,1.25
7.24386,-77.3869,-79.1869,-79.2133,-79.1774,-79.1738,0.00359848,0,0,MINE_TEST,1.25
7.27057,-77.4271,-79.2271,-79.2075,-79.1815,-79.1757,0.00575604,0,0,MINE_TEST,1.25
7.30092,-77.5172,-79.3172,-79.1906,-79.1837,-79.1759,0.0077904,0,0,MINE_TEST,1.25
7.32976,-77.3513,-79.1513,-79.1664,-79.184,-79.1771,0.00693686,0,0,MINE_TEST,1.25
7.35735,-77.2788,-79.0788,-79.147,-79.1827,-79.1774,0.00533757,0,0,MINE_TEST,1.25
7.38485,-77.1897,-78.9897,-79.1442,-79.1795,-79.1795,0,0,0,MINE_TEST,1.25
