Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
3.43886,-36.223,-38.023,-38.003,-37.9454,-38.0459,0.100515,0,0,MINE_TEST,1.25
3.46893,-36.2128,-38.0128,-37.9775,-37.9313,-38.0459,0.114589,0,0,MINE_TEST,1.25
3.49805,-36.2055,-38.0055,-37.9351,-37.9222,-38.0459,0.123714,0,0,MINE_TEST,1.25
3.52819,-36.1908,-37.9908,-37.8802,-37.9177,-38.0459,0.128194,0,0,MINE_TEST,1.25
3.55481,-35.9093,-37.7093,-37.8315,-37.9174,-38.0459,0.128476,0,0,MINE_TEST,1.25
3.58165,-35.7734,-37.5734,-37.8134,-37.921,-38.0459,0.124895,0,0,MINE_TEST,1.25
3.60666,-35.8936,-37.6936,-37.8389,-37.9281,-38.0459,0.117733,0,0,MINE_TEST,1.25
3.63527,-36.1902,-37.9902,-37.8985,-37.9385,-38.0459,0.107361,0,0,MINE_TEST,1.25
3.66443,-36.2221,-38.0221,-37.9678,-37.9516,-38.0459,0.0942448,0,0,MINE_TEST,1.25
3.69031,-36.2829,-38.0829,-38.0243,-37.967,-38.0459,0.078839,0,0,MINE_TEST,1.25
3.72135,-36.3203,-38.1203,-38.058,-37.9843,-38.0459,0.0616114,0,0,MINE_TEST,1.25
3.75158,-36.2885,-38.0885,-38.0695,-38.0025,-38.0459,0.0434066,0,0,MINE_TEST,1.25
3.78097,-36.2853,-38.0853,-38.0651,-38.0199,-38.0459,0.025989,0,0,MINE_TEST,1.25
3.80868,-36.2476,-38.0476,-38.0519,-38.0336,-38.0459,0.0122315,0,0,MINE_TEST,1.25
3.83354,-36.2318,-38.0318,-38.0355,-38.0405,-38.0459,0.00539602,0,0,MINE_TEST,1.25
3.86145,-36.216,-38.016,-38.0195,-38.0383,-38.0459,0.00756017,0,0,MINE_TEST,1.25
3.88935,-36.1957,-37.9957,-38.0063,-38.0276,-38.0459,0.0182336,0,0,MINE_TEST,1.25
3.91751,-36.1817,-37.9817,-37.9965,-38.0115,-38.0459,0.0343882,0,0,MINE_TEST,1.25
3.94686,-36.1862,-37.9862,-37.9894,-37.9939,-38.0459,0.0519331,0,0,MINE_TEST,1.25
3.97255,-36.1953,-37.9953,-37.9827,-37.9785,-38.0459,0.0674003,0,0,MINE_TEST,1.25
3.99721,-36.1856,-37.9856,-37.9744,-37.9671,-38.0459,0.0787489,0,0,MINE_TEST,1.25
4.02582,-36.1737,-37.9737,-37.9637,-37.9606,-38.0459,0.0852691,0,0,MINE_TEST,1.25
4.05542,-36.142,-37.942,-37.9525,-37.9587,-38.0459,0.0871533,0,0,MINE_TEST,1.25
4.08395,-36.1327,-37.9327,-37.9443,-37.9608,-38.0459,0.0851069,0,0,MINE_TEST,1.25
4.11358,-36.1082,-37.9082,-37.9428,-37.9658,-38.0431,0.0773231,0,0,MINE_TEST,1.25
4.13917,-36.1337,-37.9337,-37.9499,-37.9729,-38.0429,0.0699677,0,0,MINE_TEST,1.25
4.16422,-36.1492,-37.9492,-37.9653,-37.9813,-38.041,0.0597196,0,0,MINE_TEST,1.25
4.19341,-36.1867,-37.9867,-37.9863,-37.9904,-38.0405,0.0500404,0,0,MINE_TEST,1.25
4.22091,-36.2064,-38.0064,-38.0092,-38.0003,-38.0383,0.0380389,0,0,MINE_TEST,1.25
4.24676,-36.2555,-38.0555,-38.0298,-38.0107,-38.038,0.027295,0,0,MINE_TEST,1.25
4.27192,-36.2563,-38.0563,-38.0449,-38.0216,-38.0359,0.0143359,0,0,MINE_TEST,1.25
4.29829,-36.2798,-38.0798,-38.0531,-38.0323,-38.0353,0.00296592,0,0,MINE_TEST,1.25
4.32371,-36.2558,-38.0558,-38.0551,-38.0423,-38.0353,0.00700104,0,0,MINE_TEST,1.25
4.34879,-36.2591,-38.0591,-38.0531,-38.0508,-38.0353,0.015566,0,0,MINE_TEST,1.25
4.3793,-36.2413,-38.0413,-38.0505,-38.0577,-38.0353,0.0223888,0,0,MINE_TEST,1.25
4.40883,-36.2361,-38.0361,-38.05,-38.0628,-38.0353,0.0275319,0,0,MINE_TEST,1.25
4.4368,-36.2427,-38.0427,-38.0527,-38.0668,-38.0353,0.031495,0,0,MINE_TEST,1.25
4.46581,-36.2527,-38.0527,-38.0581,-38.0704,-38.0353,0.0351224,0,0,MINE_TEST,1.25
4.49214,-36.2809,-38.0809,-38.064,-38.0744,-38.0353,0.039164,0,0,MINE_TEST,1.25
4.51731,-36.2756,-38.0756,-38.0687,-38.0787,-38.0353,0.0434127,0,0,MINE_TEST,1.25
4.54574,-36.2727,-38.0727,-38.0717,-38.0812,-38.0353,0.0459488,0,0,MINE_TEST,1.25
4.57264,-36.2622,-38.0622,-38.0735,-38.0787,-38.0353,0.0434388,0,0,MINE_TEST,1.25
4.59732,-36.2789,-38.0789,-38.074,-38.0681,-38.0353,0.0327865,0,0,MINE_TEST,1.25
4.62524,-36.2928,-38.0928,-38.0721,-38.0484,-38.0353,0.0130811,0,0,MINE_TEST,1.25
4.65301,-36.2714,-38.0714,-38.066,-38.0216,-38.0336,0.0120255,0,0,MINE_TEST,1.25
4.68119,-36.2662,-38.0662,-38.0536,-37.9918,-38.0323,0.0404753,0,0,MINE_TEST,1.25
4.70891,-36.247,-38.047,-38.0313,-37.9633,-38.0276,0.0643458,0,0,MINE_TEST,1.25
4.73394,-36.2342,-38.0342,-37.9931,-37.9393,-38.0252,0.0859213,0,0,MINE_TEST,1.25
4.75841,-36.2158,-38.0158,-37.9349,-37.9216,-38.022,0.100338,0,0,MINE_TEST,1.25
4.78599,-36.2144,-38.0144,-37.8637,-37.9112,-38.0216,0.110365,0,0,MINE_TEST,1.25
4.81393,-35.7629,-37.5629,-37.8019,-37.9082,-38.0216,0.113337,0,0,MINE_TEST,1.25
4.8416,-35.812,-37.612,-37.7789,-37.9124,-38.0199,0.10751,0,0,MINE_TEST,1.25
4.87115,-35.7836,-37.5836,-37.8109,-37.9234,-38.0199,0.0964333,0,0,MINE_TEST,1.25
4.89613,-36.1146,-37.9146,-37.888,-37.9413,-38.0199,0.0785588,0,0,MINE_TEST,1.25
4.92148,-36.3066,-38.1066,-37.9811,-37.9661,-38.0199,0.0538136,0,0,MINE_TEST,1.25
4.95026,-36.3406,-38.1406,-38.0616,-37.9979,-38.0199,0.0219529,0,0,MINE_TEST,1.25
4.97843,-36.3737,-38.1737,-38.1163,-38.0369,-38.0216,0.015375,0,0,MINE_TEST,1.25
5.00752,-36.3455,-38.1455,-38.1471,-38.082,-38.0216,0.0603398,0,0,MINE_TEST,1.25
5.03269,-36.3792,-38.1792,-38.163,-38.1295,-38.022,0.107496,0,0,MINE_TEST,1.25
5.05791,-36.3669,-38.1669,-38.1722,-38.1732,-38.0252,0.148039,0,0,MINE_TEST,1.25
5.08594,-36.3865,-38.1865,-38.1801,-38.2057,-38.0276,0.178036,0,0,MINE_TEST,1.25
5.11732,-36.3675,-38.1675,-38.1898,-38.2211,-38.0323,0.188759,0,0,MINE_TEST,1.25
5.14515,-36.3911,-38.1911,-38.2029,-38.2178,-38.0336,0.184201,0,0,MINE_TEST,1.25
5.17013,-36.4164,-38.2164,-38.2177,-38.1988,-38.0353,0.163553,0,0,MINE_TEST,1.25
5.19812,-36.4365,-38.2365,-38.2283,-38.1694,-38.0359,0.133545,0,0,MINE_TEST,1.25
5.22716,-36.4794,-38.2794,-38.224,-38.1355,-38.0369,0.0985775,0,0,MINE_TEST,1.25
5.25273,-36.5029,-38.3029,-38.1934,-38.1022,-38.038,0.064178,0,0,MINE_TEST,1.25
5.27983,-36.4574,-38.2574,-38.1325,-38.0738,-38.038,0.0357818,0,0,MINE_TEST,1.25
5.30839,-36.2589,-38.0589,-38.0518,-38.0539,-38.038,0.015882,0,0,MINE_TEST,1.25
5.33922,-36.0371,-37.8371,-37.9746,-38.0449,-38.038,0.00693708,0,0,MINE_TEST,1.25
5.36917,-35.9611,-37.7611,-37.9253,-38.0476,-38.038,0.0096216,0,0,MINE_TEST,1.25
5.39359,-36.0674,-37.8674,-37.9169,-38.0605,-38.038,0.0225379,0,0,MINE_TEST,1.25
5.41796,-36.1176,-37.9176,-37.9493,-38.0809,-38.038,0.0428464,0,0,MINE_TEST,1.25
5.44648,-36.1342,-37.9342,-38.0155,-38.1056,-38.038,0.0676181,0,0,MINE_TEST,1.25
5.47409,-36.2428,-38.0428,-38.1059,-38.133,-38.038,0.0950119,0,0,MINE_TEST,1.25
5.50213,-36.4282,-38.2282,-38.2079,-38.1625,-38.038,0.124506,0,0,MINE_TEST,1.25
5.5298,-36.5773,-38.3773,-38.3042,-38.1942,-38.038,0.156145,0,0,MINE_TEST,1.25
5.55827,-36.6502,-38.4502,-38.3758,-38.2275,-38.038,0.189443,0,0,MINE_TEST,1.25
5.58316,-36.7344,-38.5344,-38.4074,-38.2608,-38.038,0.222763,0,0,MINE_TEST,1.25
5.61428,-36.7475,-38.5475,-38.3941,-38.2916,-38.038,0.253576,0,0,MINE_TEST,1.25
5.64365,-36.5862,-38.3862,-38.3459,-38.3173,-38.0383,0.279008,0,0,MINE_TEST,1.25
5.6713,-36.3992,-38.1992,-38.2865,-38.3361,-38.0405,0.295645,0,0,MINE_TEST,1.25
5.69671,-36.3129,-38.1129,-38.243,-38.3472,-38.0405,0.306736,0,0,MINE_TEST,1.25
5.72134,-36.3244,-38.1244,-38.2334,-38.3511,-38.0405,0.310644,0,0,MINE_TEST,1.25
5.74932,-36.4197,-38.2197,-38.26,-38.3501,-38.0405,0.309579,0,0,MINE_TEST,1.25
5.77701,-36.4983,-38.2983,-38.3121,-38.348,-38.0405,0.307556,0,0,MINE_TEST,1.25
5.80412,-36.5859,-38.3859,-38.3729,-38.35,-38.0405,0.309516,0,0,MINE_TEST,1.25
5.83211,-36.6811,-38.4811,-38.4259,-38.3601,-38.0405,0.319668,0,0,MINE_TEST,1.25
5.85857,-36.7518,-38.5518,-38.4595,-38.3806,-38.0405,0.340125,0,0,MINE_TEST,1.25
5.88345,-36.7275,-38.5275,-38.4704,-38.411,-38.0405,0.370555,0,0,MINE_TEST,1.25
5.91167,-36.664,-38.464,-38.4658,-38.4492,-38.0405,0.408688,0,0,MINE_TEST,1.25
5.94089,-36.6039,-38.4039,-38.4603,-38.4918,-38.0405,0.451373,0,0,MINE_TEST,1.25
5.96692,-36.6153,-38.4153,-38.4698,-38.5363,-38.0405,0.495807,0,0,MINE_TEST,1.25
5.99148,-36.6052,-38.4052,-38.5041,-38.5807,-38.0405,0.540253,0,0,MINE_TEST,1.25
6.019,-36.687,-38.487,-38.5619,-38.6243,-38.0405,0.583863,0,0,MINE_TEST,1.25
6.04683,-36.8704,-38.6704,-38.6312,-38.6664,-38.0423,0.624172,0,0,MINE_TEST,1.25
6.07445,-37.0926,-38.8926,-38.6981,-38.706,-38.0449,0.661065,0,0,MINE_TEST,1.25
6.1023,-36.8421,-38.6421,-38.7556,-38.7413,-38.0476,0.693719,0,0,MINE_TEST,1.25
6.12768,-36.895,-38.695,-38.8035,-38.7702,-38.0484,0.721815,0,0,MINE_TEST,1.25
6.15286,-37.3581,-39.1581,-38.8411,-38.7898,-38.0508,0.738927,0,0,MINE_TEST,1.25
6.18095,-36.8305,-38.6305,-38.8639,-38.7974,-38.0539,0.743527,0,0,MINE_TEST,1.25
6.20716,-37.254,-39.054,-38.8652,-38.7911,-38.0577,0.733392,0,0,MINE_TEST,1.25
6.23279,-37.1282,-38.9282,-38.8393,-38.77,-38.0605,0.709433,0,0,MINE_TEST,1.25
6.26277,-37.0205,-38.8205,-38.7854,-38.7353,-38.0628,0.67251,0,0,MINE_TEST,1.25
6.29129,-36.9251,-38.7251,-38.71,-38.6899,-38.0668,0.623154,0,0,MINE_TEST,1.25
6.32131,-36.8205,-38.6205,-38.6247,-38.6377,-38.0681,0.569616,0,0,MINE_TEST,1.25
6.34993,-36.6992,-38.4992,-38.542,-38.5824,-38.0704,0.512029,0,0,MINE_TEST,1.25
6.37474,-36.622,-38.422,-38.471,-38.5274,-38.0738,0.453568,0,0,MINE_TEST,1.25
6.40039,-36.5854,-38.3854,-38.4166,-38.4751,-38.0744,0.400705,0,0,MINE_TEST,1.25
6.43033,-36.5409,-38.3409,-38.3789,-38.4283,-38.0787,0.349589,0,0,MINE_TEST,1.25
6.46081,-36.5435,-38.3435,-38.3556,-38.389,-38.0787,0.310302,0,0,MINE_TEST,1.25
6.49028,-36.5305,-38.3305,-38.3433,-38.359,-38.0809,0.278105,0,0,MINE_TEST,1.25
6.51723,-36.5216,-38.3216,-38.3387,-38.3387,-38.0812,0.257465,0,0,MINE_TEST,1.25
6.5451,-36.5367,-38.3367,-38.3392,-38.3277,-38.082,0.245701,0,0,MINE_TEST,1.25
6.57432,-36.5414,-38.3414,-38.3424,-38.3245,-38.1022,0.222278,0,0,MINE_TEST,1.25
6.6034,-36.5631,-38.3631,-38.3466,-38.3275,-38.1056,0.221833,0,0,MINE_TEST,1.25
6.63364,-36.534,-38.334,-38.3512,-38.3353,-38.1295,0.205786,0,0,MINE_TEST,1.25
6.66312,-36.5549,-38.3549,-38.3567,-38.347,-38.133,0.213934,0,0,MINE_TEST,1.25
6.68908,-36.5652,-38.3652,-38.3637,-38.3621,-38.1355,0.226543,0,0,MINE_TEST,1.25
6.71485,-36.5634,-38.3634,-38.3729,-38.3802,-38.1625,0.217677,0,0,MINE_TEST,1.25
6.74437,-36.5816,-38.3816,-38.3855,-38.4009,-38.1694,0.231472,0,0,MINE_TEST,1.25
6.7737,-36.5884,-38.3884,-38.403,-38.4236,-38.1732,0.250405,0,0,MINE_TEST,1.25
6.79931,-36.6001,-38.4001,-38.4272,-38.4476,-38.1942,0.253481,0,0,MINE_TEST,1.25
6.82419,-36.6468,-38.4468,-38.4585,-38.4723,-38.1988,0.273479,0,0,MINE_TEST,1.25
6.85159,-36.6795,-38.4795,-38.4952,-38.4971,-38.2057,0.291383,0,0,MINE_TEST,1.25
6.87938,-36.7515,-38.5515,-38.5332,-38.5214,-38.2178,0.303518,0,0,MINE_TEST,1.25
6.90825,-36.7902,-38.5902,-38.5675,-38.5447,-38.2211,0.32362,0,0,MINE_TEST,1.25
6.93421,-36.8145,-38.6145,-38.5939,-38.5665,-38.2275,0.339078,0,0,MINE_TEST,1.25
6.96007,-36.8452,-38.6452,-38.6107,-38.5865,-38.2608,0.325768,0,0,MINE_TEST,1.25
6.98479,-36.8302,-38.6302,-38.6193,-38.6048,-38.2916,0.313199,0,0,MINE_TEST,1.25
7.01268,-36.7974,-38.5974,-38.623,-38.6218,-38.3173,0.304453,0,0,MINE_TEST,1.25
7.04099,-36.8451,-38.6451,-38.6254,-38.638,-38.3245,0.31349,0,0,MINE_TEST,1.25
7.06945,-36.8119,-38.6119,-38.6291,-38.6528,-38.3275,0.325334,0,0,MINE_TEST,1.25
7.09476,-36.8248,-38.6248,-38.6349,-38.6641,-38.3277,0.336458,0,0,MINE_TEST,1.25
7.11962,-36.8416,-38.6416,-38.6428,-38.6688,-38.3353,0.333536,0,0,MINE_TEST,1.25
7.14703,-36.8607,-38.6607,-38.6517,-38.6646,-38.3361,0.328516,0,0,MINE_TEST,1.25
7.17618,-36.8642,-38.6642,-38.661,-38.652,-38.3387,0.313263,0,0,MINE_TEST,1.25
7.2043,-36.8614,-38.6614,-38.6701,-38.6335,-38.347,0.286544,0,0,MINE_TEST,1.25
7.22987,-36.8607,-38.6607,-38.6765,-38.613,-38.3472,0.265827,0,0,MINE_TEST,1.25
7.2593,-36.9185,-38.7185,-38.6728,-38.5938,-38.348,0.245744,0,0,MINE_TEST,1.25
7.28908,-36.923,-38.723,-38.6476,-38.5777,-38.35,0.227736,0,0,MINE_TEST,1.25
7.31769,-36.9141,-38.7141,-38.5937,-38.5659,-38.3501,0.215824,0,0,MINE_TEST,1.25
7.34332,-36.8864,-38.6864,-38.5201,-38.5586,-38.3511,0.207495,0,0,MINE_TEST,1.25
7.37309,-36.3391,-38.1391,-38.4548,-38.556,-38.359,0.197086,0,0,MINE_TEST,1.25
7.4021,-36.4432,-38.2432,-38.4299,-38.5582,-38.3601,0.198053,0,0,MINE_TEST,1.25
