Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
1.54755,-76.3234,-78.1234,-78.0284,-78.0299,-78.046,0.0161275,0,0,MINE_TEST,1.25
1.57559,-76.078,-77.878,-78.017,-78.02,-78.046,0.0259598,0,0,MINE_TEST,1.25
1.60633,-76.3009,-78.1009,-78.0087,-78.0093,-78.0449,0.0356223,0,0,MINE_TEST,1.25
1.63126,-76.153,-77.953,-78.0017,-77.9987,-78.0449,0.0461383,0,0,MINE_TEST,1.25
1.65984,-76.2238,-78.0238,-77.9934,-77.9903,-78.0385,0.0481771,0,0,MINE_TEST,1.25
1.68919,-76.2412,-78.0412,-77.9832,-77.9852,-78.0385,0.0532753,0,0,MINE_TEST,1.25
1.71826,-76.0622,-77.8622,-77.973,-77.9833,-78.0299,0.0465981,0,0,MINE_TEST,1.25
1.74825,-76.1858,-77.9858,-77.9647,-77.983,-78.0299,0.0468672,0,0,MINE_TEST,1.25
1.77496,-76.2391,-78.0391,-77.9599,-77.9826,-78.026,0.043381,0,0,MINE_TEST,1.25
1.80158,-76.056,-77.856,-77.9607,-77.9813,-78.026,0.0447333,0,0,MINE_TEST,1.25
1.83164,-76.16,-77.96,-77.9704,-77.9791,-78.02,0.0408998,0,0,MINE_TEST,1.25
1.86265,-76.1436,-77.9436,-77.9888,-77.9769,-78.02,0.0430913,0,0,MINE_TEST,1.25
1.8924,-76.2285,-78.0285,-78.0085,-77.9756,-78.0093,0.0336934,0,0,MINE_TEST,1.25
1.9218,-76.3163,-78.1163,-78.0175,-77.9756,-78.0093,0.0336385,0,0,MINE_TEST,1.25
1.95098,-76.3076,-78.1076,-78.0074,-77.977,-78.0078,0.0307286,0,0,MINE_TEST,1.25
1.97684,-76.1267,-77.9267,-77.981,-77.9787,-78.0078,0.0290528,0,0,MINE_TEST,1.25
2.0071,-76.1884,-77.9884,-77.9514,-77.9788,-77.9987,0.0199243,0,0,MINE_TEST,1.25
2.03795,-75.9977,-77.7977,-77.9342,-77.9758,-77.9987,0.0229718,0,0,MINE_TEST,1.25
2.06663,-75.9922,-77.7922,-77.936,-77.969,-77.9919,0.0228299,0,0,MINE_TEST,1.25
2.09542,-76.3043,-78.1043,-77.9506,-77.959,-77.9919,0.0328088,0,0,MINE_TEST,1.25
2.12203,-76.2415,-78.0415,-77.9659,-77.947,-77.9903,0.0432953,0,0,MINE_TEST,1.25
2.14646,-76.0642,-77.8642,-77.9728,-77.9345,-77.9903,0.0557634,0,0,MINE_TEST,1.25
2.17413,-76.1944,-77.9944,-77.9672,-77.9236,-77.9852,0.0615835,0,0,MINE_TEST,1.25
2.20162,-76.3311,-78.1311,-77.9478,-77.916,-77.9852,0.0691776,0,0,MINE_TEST,1.25
2.22897,-76.074,-77.874,-77.9182,-77.9126,-77.9833,0.0707131,0,0,MINE_TEST,1.25
2.25601,-75.9756,-77.7756,-77.889,-77.9127,-77.9833,0.0706099,0,0,MINE_TEST,1.25
2.28245,-76.0885,-77.8885,-77.8727,-77.9149,-77.983,0.0681413,0,0,MINE_TEST,1.25
2.3074,-75.9313,-77.7313,-77.8743,-77.9179,-77.983,0.0651195,0,0,MINE_TEST,1.25
2.33383,-76.181,-77.981,-77.8895,-77.9215,-77.9826,0.0611016,0,0,MINE_TEST,1.25
2.36165,-76.1314,-77.9314,-77.9106,-77.9267,-77.9826,0.0559049,0,0,MINE_TEST,1.25
2.38683,-76.0765,-77.8765,-77.933,-77.9347,-77.9813,0.0465454,0,0,MINE_TEST,1.25
2.41146,-76.2011,-78.0011,-77.9559,-77.9463,-77.9813,0.0350075,0,0,MINE_TEST,1.25
2.43904,-76.0771,-77.8771,-77.9785,-77.9609,-77.9792,0.0183566,0,0,MINE_TEST,1.25
2.46656,-76.3435,-78.1435,-77.9974,-77.9767,-77.9792,0.00255629,0,0,MINE_TEST,1.25
2.49474,-76.2027,-78.0027,-78.0087,-77.9908,-77.9792,0.011574,0,0,MINE_TEST,1.25
2.52305,-76.1738,-77.9738,-78.0126,-78.0006,-77.9813,0.0193464,0,0,MINE_TEST,1.25
2.54851,-76.2784,-78.0784,-78.012,-78.005,-77.9813,0.0237054,0,0,MINE_TEST,1.25
2.5742,-76.1163,-77.9163,-78.011,-78.0045,-77.9826,0.021873,0,0,MINE_TEST,1.25
2.60413,-76.3155,-78.1155,-78.0109,-78.0007,-77.9826,0.0180645,0,0,MINE_TEST,1.25
2.63715,-76.0896,-77.8896,-78.01,-77.995,-77.983,0.0119686,0,0,MINE_TEST,1.25
2.66665,-76.2881,-78.0881,-78.0036,-77.9883,-77.983,0.00531557,0,0,MINE_TEST,1.25
2.69175,-76.273,-78.073,-77.9872,-77.9816,-77.983,0.00142171,0,0,MINE_TEST,1.25
2.71736,-76.2053,-78.0053,-77.9635,-77.9756,-77.9826,0.00700473,0,0,MINE_TEST,1.25
2.74617,-75.9398,-77.7398,-77.9435,-77.9714,-77.9826,0.0112198,0,0,MINE_TEST,1.25
2.77418,-76.1859,-77.9859,-77.9381,-77.9699,-77.9816,0.0116321,0,0,MINE_TEST,1.25
2.80175,-76.029,-77.829,-77.9488,-77.9721,-77.9816,0.0094563,0,0,MINE_TEST,1.25
2.82988,-76.2673,-78.0673,-77.9674,-77.9783,-77.9813,0.00297011,0,0,MINE_TEST,1.25
2.85613,-76.2539,-78.0539,-77.9846,-77.9879,-77.9816,0.0063321,0,0,MINE_TEST,1.25
2.88123,-76.1455,-77.9455,-77.9975,-77.9994,-77.9816,0.0177918,0,0,MINE_TEST,1.25
2.90896,-76.1387,-77.9387,-78.0092,-78.0109,-77.9826,0.0282338,0,0,MINE_TEST,1.25
2.9388,-76.2672,-78.0672,-78.0218,-78.0211,-77.9826,0.0384544,0,0,MINE_TEST,1.25
2.9681,-76.3349,-78.1349,-78.0357,-78.0294,-77.983,0.0463818,0,0,MINE_TEST,1.25
2.99289,-76.1034,-77.9034,-78.0512,-78.0353,-77.983,0.0523347,0,0,MINE_TEST,1.25
3.02141,-76.2644,-78.0644,-78.0674,-78.0386,-77.9833,0.0553718,0,0,MINE_TEST,1.25
3.04955,-76.354,-78.154,-78.0779,-78.0395,-77.9833,0.0562641,0,0,MINE_TEST,1.25
3.07734,-76.3865,-78.1865,-78.0736,-78.039,-77.9852,0.0537902,0,0,MINE_TEST,1.25
3.10459,-76.2472,-78.0472,-78.051,-78.0381,-77.9852,0.0528775,0,0,MINE_TEST,1.25
3.12946,-76.2492,-78.0492,-78.0186,-78.0372,-77.9879,0.0492898,0,0,MINE_TEST,1.25
3.15723,-76.0991,-77.8991,-77.9922,-78.0361,-77.9879,0.0482097,0,0,MINE_TEST,1.25
3.18561,-76.0215,-77.8215,-77.9843,-78.0345,-77.9883,0.0462209,0,0,MINE_TEST,1.25
3.21349,-76.2726,-78.0726,-77.9955,-78.0324,-77.9883,0.0441091,0,0,MINE_TEST,1.25
3.24017,-76.2082,-78.0082,-78.0164,-78.0298,-77.9903,0.03955,0,0,MINE_TEST,1.25
3.26549,-76.3475,-78.1475,-78.0367,-78.0269,-77.9903,0.0365865,0,0,MINE_TEST,1.25
3.29563,-76.078,-77.878,-78.0503,-78.0239,-77.9908,0.0330756,0,0,MINE_TEST,1.25
3.32564,-76.4242,-78.2242,-78.0543,-78.0215,-77.9919,0.029609,0,0,MINE_TEST,1.25
3.3561,-76.2856,-78.0856,-78.0482,-78.0198,-77.995,0.0248143,0,0,MINE_TEST,1.25
3.38386,-76.1953,-77.9953,-78.0354,-78.0181,-77.9987,0.0194035,0,0,MINE_TEST,1.25
3.40895,-76.1372,-77.9372,-78.0217,-78.0153,-77.9994,0.0159275,0,0,MINE_TEST,1.25
3.43567,-76.272,-78.072,-78.01,-78.0104,-78.0006,0.0098136,0,0,MINE_TEST,1.25
3.46322,-76.1991,-77.9991,-77.9987,-78.004,-78.0007,0.0032523,0,0,MINE_TEST,1.25
3.48862,-76.2775,-78.0775,-77.9865,-77.9973,-78.0007,0.00344347,0,0,MINE_TEST,1.25
3.5179,-75.982,-77.782,-77.9761,-77.9919,-78.0007,0.00877307,0,0,MINE_TEST,1.25
3.5473,-76.256,-78.056,-77.97,-77.9888,-78.0007,0.0119501,0,0,MINE_TEST,1.25
3.57751,-76.2045,-78.0045,-77.9688,-77.9876,-78.0007,0.0131074,0,0,MINE_TEST,1.25
3.60257,-76.0735,-77.8735,-77.9717,-77.988,-78.0007,0.0127375,0,0,MINE_TEST,1.25
3.62703,-76.252,-78.052,-77.9796,-77.9894,-78.0007,0.0112728,0,0,MINE_TEST,1.25
3.65528,-76.0946,-77.8946,-77.9932,-77.9916,-78.0006,0.00899933,0,0,MINE_TEST,1.25
3.68466,-76.2235,-78.0235,-78.01,-77.9944,-77.9994,0.00501152,0,0,MINE_TEST,1.25
3.71268,-76.3214,-78.1214,-78.0242,-77.9978,-77.9987,0.000918438,0,0,MINE_TEST,1.25
3.73773,-76.1854,-77.9854,-78.03,-78.0026,-77.9987,0.0038193,0,0,MINE_TEST,1.25
3.76299,-76.272,-78.072,-78.0251,-78.0087,-77.9987,0.0100037,0,0,MINE_TEST,1.25
3.79076,-76.2912,-78.0912,-78.0127,-78.0156,-77.9987,0.0168117,0,0,MINE_TEST,1.25
3.81847,-76.0836,-77.8836,-78.0001,-78.0214,-77.9987,0.0226167,0,0,MINE_TEST,1.25
3.84475,-76.1626,-77.9626,-77.995,-78.0246,-77.9987,0.0258561,0,0,MINE_TEST,1.25
3.87021,-76.196,-77.996,-77.9996,-78.0246,-77.9987,0.0258254,0,0,MINE_TEST,1.25
3.8996,-76.2233,-78.0233,-78.0106,-78.0216,-77.9987,0.0228455,0,0,MINE_TEST,1.25
3.92762,-76.2808,-78.0808,-78.0234,-78.0166,-77.9987,0.0179087,0,0,MINE_TEST,1.25
3.95676,-76.1273,-77.9273,-78.0349,-78.0108,-77.9987,0.0120805,0,0,MINE_TEST,1.25
3.98288,-76.2986,-78.0986,-78.0404,-78.0047,-77.9987,0.00594429,0,0,MINE_TEST,1.25
4.008,-76.3034,-78.1034,-78.0332,-77.9982,-77.9982,0,0,0,MINE_TEST,1.25
4.03652,-76.3469,-78.1469,-78.0106,-77.9914,-77.9978,0.00645347,0,0,MINE_TEST,1.25
4.06478,-76.0584,-77.8584,-77.98,-77.9844,-77.9973,0.0128844,0,0,MINE_TEST,1.25
4.09222,-76.1084,-77.9084,-77.9553,-77.9778,-77.995,0.0171954,0,0,MINE_TEST,1.25
4.1185,-76.0005,-77.8005,-77.9453,-77.9718,-77.9944,0.0225152,0,0,MINE_TEST,1.25
4.14314,-76.3358,-78.1358,-77.9471,-77.9666,-77.9919,0.0253138,0,0,MINE_TEST,1.25
4.17051,-76.0689,-77.8689,-77.9517,-77.9623,-77.9916,0.0293347,0,0,MINE_TEST,1.25
4.19843,-76.1558,-77.9558,-77.9524,-77.9595,-77.9914,0.0318497,0,0,MINE_TEST,1.25
4.22726,-76.2654,-78.0654,-77.95,-77.9591,-77.9908,0.0316875,0,0,MINE_TEST,1.25
4.25474,-76.0505,-77.8505,-77.9518,-77.9618,-77.9903,0.0285333,0,0,MINE_TEST,1.25
4.28252,-76.0298,-77.8298,-77.9643,-77.9672,-77.9894,0.0221957,0,0,MINE_TEST,1.25
4.30702,-76.205,-78.005,-77.9849,-77.9741,-77.9888,0.0146129,0,0,MINE_TEST,1.25
4.3349,-76.3694,-78.1694,-78.0021,-77.9804,-77.9883,0.00793795,0,0,MINE_TEST,1.25
4.36454,-76.248,-78.048,-78.0066,-77.9848,-77.988,0.00321398,0,0,MINE_TEST,1.25
4.39348,-76.1644,-77.9644,-78.0014,-77.9881,-77.988,0.000110836,0,0,MINE_TEST,1.25
4.42068,-76.0393,-77.8393,-77.9966,-77.9924,-77.988,0.0044395,0,0,MINE_TEST,1.25
4.44566,-76.2839,-78.0839,-77.9976,-77.9991,-77.9881,0.0109769,0,0,MINE_TEST,1.25
4.47185,-76.2836,-78.0836,-78.0013,-78.0075,-77.9883,0.0191707,0,0,MINE_TEST,1.25
4.50237,-76.0862,-77.8862,-78.0023,-78.0159,-77.9888,0.0271193,0,0,MINE_TEST,1.25
4.53412,-76.2827,-78.0827,-77.9995,-78.0224,-77.9894,0.0329977,0,0,MINE_TEST,1.25
4.56325,-76.2379,-78.0379,-77.9977,-78.0266,-77.9908,0.0357649,0,0,MINE_TEST,1.25
4.59318,-76.0848,-77.8848,-78.0054,-78.0292,-77.9914,0.0378085,0,0,MINE_TEST,1.25
4.62046,-76.1172,-77.9172,-78.0278,-78.0314,-77.9916,0.039808,0,0,MINE_TEST,1.25
4.64532,-76.2545,-78.0545,-78.0575,-78.0335,-77.9919,0.0416152,0,0,MINE_TEST,1.25
4.67326,-76.5195,-78.3195,-78.0771,-78.0343,-77.9924,0.0419325,0,0,MINE_TEST,1.25
4.70382,-76.3636,-78.1636,-78.0733,-78.0324,-77.9944,0.0380816,0,0,MINE_TEST,1.25
4.73229,-76.1223,-77.9223,-78.0493,-78.0272,-77.995,0.0322711,0,0,MINE_TEST,1.25
4.75762,-76.2249,-78.0249,-78.0195,-78.0189,-77.9973,0.0216652,0,0,MINE_TEST,1.25
4.7845,-76.1549,-77.9549,-77.9969,-78.0081,-77.9978,0.0103106,0,0,MINE_TEST,1.25
4.81485,-76.2246,-78.0246,-77.9852,-77.9958,-77.9978,0.00199367,0,0,MINE_TEST,1.25
4.84565,-76.0015,-77.8015,-77.9796,-77.9832,-77.9978,0.014585,0,0,MINE_TEST,1.25
4.87603,-76.4092,-78.2092,-77.9723,-77.9717,-77.9978,0.026105,0,0,MINE_TEST,1.25
4.90585,-76.2,-78,-77.959,-77.9627,-77.9978,0.0351685,0,0,MINE_TEST,1.25
4.93459,-75.9228,-77.7228,-77.943,-77.9573,-77.9978,0.0405318,0,0,MINE_TEST,1.25
4.95963,-76.2259,-78.0259,-77.9312,-77.9562,-77.9978,0.0416264,0,0,MINE_TEST,1.25
4.98962,-76.1366,-77.9366,-77.9284,-77.9587,-77.9978,0.039076,0,0,MINE_TEST,1.25
5.01803,-76.0626,-77.8626,-77.9366,-77.9634,-77.9978,0.0343918,0,0,MINE_TEST,1.25
5.04532,-76.1114,-77.9114,-77.9564,-77.9689,-77.9978,0.0289548,0,0,MINE_TEST,1.25
5.07368,-76.1633,-77.9633,-77.9843,-77.9744,-77.9978,0.0233836,0,0,MINE_TEST,1.25
5.1,-76.3024,-78.1024,-78.011,-77.98,-77.9978,0.0177742,0,0,MINE_TEST,1.25
5.12609,-76.2329,-78.0329,-78.0262,-77.9856,-77.9978,0.012189,0,0,MINE_TEST,1.25
5.15632,-76.3375,-78.1375,-78.0247,-77.991,-77.9978,0.00687019,0,0,MINE_TEST,1.25
5.18611,-76.1679,-77.9679,-78.0103,-77.9956,-77.9978,0.00222244,0,0,MINE_TEST,1.25
5.2162,-76.1599,-77.9599,-77.9928,-77.9991,-77.9982,0.000851701,0,0,MINE_TEST,1.25
5.24574,-76.1684,-77.9684,-77.9821,-78.001,-77.9991,0.00191752,0,0,MINE_TEST,1.25
5.27016,-76.1242,-77.9242,-77.9822,-78.001,-77.9991,0.00193736,0,0,MINE_TEST,1.25
5.29789,-76.1395,-77.9395,-77.9892,-77.9994,-77.9991,0.000284792,0,0,MINE_TEST,1.25
5.3238,-76.3832,-78.1832,-77.9952,-77.9968,-77.9991,0.00230289,0,0,MINE_TEST,1.25
5.3496,-76.114,-77.914,-77.9952,-77.9945,-77.9982,0.00370032,0,0,MINE_TEST,1.25
5.37979,-76.2031,-78.0031,-77.9915,-77.9942,-77.9978,0.00358082,0,0,MINE_TEST,1.25
5.40784,-76.1668,-77.9668,-77.9906,-77.9967,-77.9978,0.00113323,0,0,MINE_TEST,1.25
5.43679,-76.1252,-77.9252,-77.996,-78.0014,-77.9982,0.0031979,0,0,MINE_TEST,1.25
5.46451,-76.2258,-78.0258,-78.0048,-78.007,-77.9991,0.00796989,0,0,MINE_TEST,1.25
5.48923,-76.3527,-78.1527,-78.0116,-78.0118,-77.9991,0.0127577,0,0,MINE_TEST,1.25
5.51713,-76.1322,-77.9322,-78.0147,-78.0147,-77.9994,0.0153763,0,0,MINE_TEST,1.25
5.54484,-76.1041,-77.9041,-78.0169,-78.0153,-77.9994,0.0159465,0,0,MINE_TEST,1.25
5.5718,-76.4285,-78.2285,-78.0202,-78.0138,-78.001,0.0128772,0,0,MINE_TEST,1.25
5.59683,-76.0268,-77.8268,-78.0232,-78.011,-78.001,0.00993571,0,0,MINE_TEST,1.25
5.62267,-76.3644,-78.1644,-78.0222,-78.007,-78.0014,0.00559529,0,0,MINE_TEST,1.25
5.65029,-76.1962,-77.9962,-78.0146,-78.0019,-78.0019,0,0,0,MINE_TEST,1.25
5.678,-76.2697,-78.0697,-78.0013,-77.9952,-78.0014,0.00621215,0,0,MINE_TEST,1.25
5.70976,-76.0663,-77.8663,-77.9862,-77.987,-78.001,0.0140548,0,0,MINE_TEST,1.25
5.73478,-76.1827,-77.9827,-77.9724,-77.9778,-78.001,0.0231439,0,0,MINE_TEST,1.25
5.75976,-76.2657,-78.0657,-77.9604,-77.9688,-77.9994,0.0305279,0,0,MINE_TEST,1.25
5.79007,-76.0768,-77.8768,-77.9507,-77.9608,-77.9991,0.038334,0,0,MINE_TEST,1.25
5.82024,-76.0713,-77.8713,-77.945,-77.9537,-77.9991,0.0453348,0,0,MINE_TEST,1.25
5.84621,-76.2002,-78.0002,-77.9437,-77.9478,-77.9982,0.0504421,0,0,MINE_TEST,1.25
5.87137,-76.1705,-77.9705,-77.944,-77.9435,-77.9978,0.0543254,0,0,MINE_TEST,1.25
5.90213,-76.0861,-77.8861,-77.9429,-77.9419,-77.9973,0.0553684,0,0,MINE_TEST,1.25
5.93133,-76.2227,-78.0227,-77.941,-77.9438,-77.9968,0.0529247,0,0,MINE_TEST,1.25
5.95957,-76.1001,-77.9001,-77.9416,-77.949,-77.9967,0.0477065,0,0,MINE_TEST,1.25
5.98907,-76.036,-77.836,-77.9479,-77.9558,-77.9958,0.0400472,0,0,MINE_TEST,1.25
6.01383,-76.2043,-78.0043,-77.9581,-77.9625,-77.9956,0.0330759,0,0,MINE_TEST,1.25
6.0402,-76.2996,-78.0996,-77.9668,-77.9685,-77.9952,0.0267087,0,0,MINE_TEST,1.25
6.07046,-76.0893,-77.8893,-77.9721,-77.9739,-77.9945,0.0206224,0,0,MINE_TEST,1.25
6.09869,-76.1434,-77.9434,-77.9784,-77.9788,-77.9944,0.015516,0,0,MINE_TEST,1.25
6.12627,-76.2017,-78.0017,-77.99,-77.9828,-77.9942,0.0114073,0,0,MINE_TEST,1.25
6.15382,-76.1123,-77.9123,-78.0042,-77.9851,-77.9924,0.00734124,0,0,MINE_TEST,1.25
6.17984,-76.3411,-78.1411,-78.0105,-77.9852,-77.9919,0.00677489,0,0,MINE_TEST,1.25
6.20514,-76.3706,-78.1706,-78.0017,-77.9838,-77.9916,0.00786133,0,0,MINE_TEST,1.25
6.23308,-76.1166,-77.9166,-77.9831,-77.9825,-77.9914,0.00886337,0,0,MINE_TEST,1.25
6.26256,-75.9226,-77.7226,-77.9693,-77.983,-77.991,0.00798389,0,0,MINE_TEST,1.25
6.29,-76.2411,-78.0411,-77.9683,-77.9857,-77.9894,0.00376888,0,0,MINE_TEST,1.25
6.31486,-76.219,-78.019,-77.973,-77.9893,-77.9894,0.000109682,0,0,MINE_TEST,1.25
6.34254,-76.309,-78.109,-77.972,-77.9914,-77.991,0.000399669,0,0,MINE_TEST,1.25
6.37061,-76.0511,-77.8511,-77.9637,-77.9893,-77.991,0.00163805,0,0,MINE_TEST,1.25
6.3992,-76.2025,-78.0025,-77.9588,-77.9825,-77.991,0.00848998,0,0,MINE_TEST,1.25
6.42784,-75.9491,-77.7491,-77.9683,-77.9721,-77.9893,0.0172285,0,0,MINE_TEST,1.25
6.45437,-76.2559,-78.0559,-77.9906,-77.9604,-77.9893,0.0289224,0,0,MINE_TEST,1.25
6.48478,-76.2751,-78.0751,-78.0101,-77.9487,-77.9881,0.039328,0,0,MINE_TEST,1.25
6.51297,-76.3355,-78.1355,-78.007,-77.9371,-77.987,0.0498585,0,0,MINE_TEST,1.25
6.54095,-76.2897,-78.0897,-77.9724,-77.925,-77.9857,0.0606978,0,0,MINE_TEST,1.25
6.56894,-76.1132,-77.9132,-77.9152,-77.9127,-77.9856,0.0729659,0,0,MINE_TEST,1.25
6.5943,-75.9115,-77.7115,-77.8576,-77.9013,-77.9852,0.0838547,0,0,MINE_TEST,1.25
6.62218,-75.961,-77.761,-77.8209,-77.8912,-77.9851,0.0938359,0,0,MINE_TEST,1.25
6.65258,-75.9219,-77.7219,-77.8135,-77.8813,-77.9848,0.103476,0,0,MINE_TEST,1.25
6.68335,-76.0063,-77.8063,-77.829,-77.8698,-77.9844,0.114549,0,0,MINE_TEST,1.25
6.71374,-76.1332,-77.9332,-77.8522,-77.8569,-77.9838,0.12689,0,0,MINE_TEST,1.25
6.74915,-76.1146,-77.9146,-77.8697,-77.8448,-77.9832,0.138388,0,0,MINE_TEST,1.25
6.77458,-76.1206,-77.9206,-77.8771,-77.837,-77.983,0.14593,0,0,MINE_TEST,1.25
6.8005,-75.9502,-77.7502,-77.8772,-77.8353,-77.9828,0.147573,0,0,MINE_TEST,1.25
6.8298,-76.1882,-77.9882,-77.8725,-77.8387,-77.9825,0.143804,0,0,MINE_TEST,1.25
6.85549,-76.0168,-77.8168,-77.8615,-77.8446,-77.9825,0.137825,0,0,MINE_TEST,1.25
6.88124,-76.1486,-77.9486,-77.8428,-77.85,-77.9825,0.132467,0,0,MINE_TEST,1.25
6.90956,-76.013,-77.813,-77.822,-77.8527,-77.9825,0.129737,0,0,MINE_TEST,1.25
6.94015,-75.911,-77.711,-77.8119,-77.8526,-77.9825,0.129853,0,0,MINE_TEST,1.25
6.96799,-75.8274,-77.6274,-77.8217,-77.8512,-77.9825,0.13124,0,0,MINE_TEST,1.25
6.99453,-76.1183,-77.9183,-77.8461,-77.8509,-77.9825,0.131562,0,0,MINE_TEST,1.25
7.01896,-76.2652,-78.0652,-77.8692,-77.8533,-77.9825,0.12917,0,0,MINE_TEST,1.25
7.04689,-76.0859,-77.8859,-77.8796,-77.8585,-77.9825,0.123917,0,0,MINE_TEST,1.25
7.07469,-75.9732,-77.7732,-77.8796,-77.8656,-77.9825,0.116836,0,0,MINE_TEST,1.25
7.10385,-76.0456,-77.8456,-77.8774,-77.8733,-77.9825,0.109162,0,0,MINE_TEST,1.25
7.1288,-76.1721,-77.9721,-77.8773,-77.8808,-77.9825,0.101626,0,0,MINE_TEST,1.25
7.15456,-76.1102,-77.9102,-77.88,-77.8879,-77.98,0.0921806,0,0,MINE_TEST,1.25
7.18205,-75.9219,-77.7219,-77.8874,-77.8938,-77.9788,0.0850298,0,0,MINE_TEST,1.25
7.21189,-76.124,-77.924,-77.8996,-77.8979,-77.9778,0.0799709,0,0,MINE_TEST,1.25
7.24101,-76.1919,-77.9919,-77.9116,-77.8998,-77.9744,0.0746611,0,0,MINE_TEST,1.25
7.26578,-76.1649,-77.9649,-77.9157,-77.9006,-77.9739,0.0732668,0,0,MINE_TEST,1.25
7.29119,-76.076,-77.876,-77.9096,-77.9022,-77.9721,0.06987,0,0,MINE_TEST,1.25
7.32018,-76.1374,-77.9374,-77.899,-77.9056,-77.9717,0.0661164,0,0,MINE_TEST,1.25
7.3481,-76.0627,-77.8627,-77.8929,-77.9103,-77.9689,0.058519,0,0,MINE_TEST,1.25
7.37562,-75.9315,-77.7315,-77.8971,-77.9149,-77.9688,0.0539388,0,0,MINE_TEST,1.25
7.40094,-76.1909,-77.9909,-77.9082,-77.9176,-77.9685,0.0508843,0,0,MINE_TEST,1.25
