Time,Raw_dBFS,S21_dB,S21_Gaussian,S21_SavGol,Baseline,Diff_dB,Detect_Flag,Minima_Flag,OBJ,Height
1.50223,-76.2712,-78.0712,-78.1019,-78.0931,-77.873,0.220051,0,0,MINE_TEST,1.25
1.53046,-76.2963,-78.0963,-78.1252,-78.0917,-77.8736,0.218076,0,0,MINE_TEST,1.25
1.55859,-76.3914,-78.1914,-78.1422,-78.0871,-77.8736,0.213518,0,0,MINE_TEST,1.25
1.58649,-76.4394,-78.2394,-78.1396,-78.0791,-77.884,0.195124,0,0,MINE_TEST,1.25
1.61341,-76.4969,-78.2969,-78.1097,-78.0679,-77.884,0.183871,0,0,MINE_TEST,1.25
1.63922,-76.1309,-77.9309,-78.059,-78.0544,-77.8935,0.16091,0,0,MINE_TEST,1.25
1.66758,-76.2151,-78.0151,-78.0058,-78.0403,-77.8935,0.146769,0,0,MINE_TEST,1.25
1.69555,-76.0608,-77.8608,-77.9695,-78.0268,-77.8951,0.131663,0,0,MINE_TEST,1.25
1.72422,-76.0456,-77.8456,-77.9587,-78.0146,-77.8951,0.119482,0,0,MINE_TEST,1.25
1.75072,-76.1572,-77.9572,-77.9675,-78.0039,-77.9067,0.0971994,0,0,MINE_TEST,1.25
1.77614,-76.323,-78.123,-77.9811,-77.9947,-77.9067,0.087998,0,0,MINE_TEST,1.25
1.80492,-76.2231,-78.0231,-77.9885,-77.9876,-77.9192,0.0683239,0,0,MINE_TEST,1.25
1.83389,-76.1111,-77.9111,-77.99,-77.9838,-77.9192,0.0645877,0,0,MINE_TEST,1.25
1.8598,-76.1631,-77.9631,-77.9927,-77.9845,-77.9209,0.0636791,0,0,MINE_TEST,1.25
1.88799,-76.2034,-78.0034,-78.0006,-77.9891,-77.9209,0.0682795,0,0,MINE_TEST,1.25
1.91334,-76.2071,-78.0071,-78.0103,-77.9949,-77.9336,0.0613299,0,0,MINE_TEST,1.25
1.93861,-76.2795,-78.0795,-78.014,-77.9979,-77.9336,0.064321,0,0,MINE_TEST,1.25
1.96686,-76.2673,-78.0673,-78.0067,-77.9949,-77.9501,0.044872,0,0,MINE_TEST,1.25
1.99548,-76.1132,-77.9132,-77.9899,-77.9849,-77.9501,0.0348175,0,0,MINE_TEST,1.25
2.0237,-76.2958,-78.0958,-77.9702,-77.9687,-77.9687,0,0,0,MINE_TEST,1.25
2.05218,-75.9601,-77.7601,-77.9548,-77.9488,-77.9501,0.00129695,0,0,MINE_TEST,1.25
2.07751,-76.161,-77.961,-77.9443,-77.9274,-77.9501,0.0226974,0,0,MINE_TEST,1.25
2.10222,-76.23,-78.03,-77.9312,-77.9062,-77.9488,0.0425166,0,0,MINE_TEST,1.25
2.13203,-76.2046,-78.0046,-77.9063,-77.8865,-77.9488,0.0622315,0,0,MINE_TEST,1.25
2.16091,-76.0054,-77.8054,-77.8687,-77.869,-77.9336,0.0645707,0,0,MINE_TEST,1.25
2.18667,-76.0484,-77.8484,-77.8274,-77.8541,-77.9336,0.0794744,0,0,MINE_TEST,1.25
2.21176,-75.8983,-77.6983,-77.7948,-77.8418,-77.9274,0.0855215,0,0,MINE_TEST,1.25
2.23666,-75.9555,-77.7555,-77.7797,-77.8317,-77.9274,0.0956268,0,0,MINE_TEST,1.25
2.26231,-75.936,-77.736,-77.784,-77.8229,-77.9209,0.0980121,0,0,MINE_TEST,1.25
2.28782,-75.9618,-77.7618,-77.8026,-77.8144,-77.9209,0.106492,0,0,MINE_TEST,1.25
2.31695,-76.0797,-77.8797,-77.8258,-77.8061,-77.9192,0.113178,0,0,MINE_TEST,1.25
2.34513,-76.0778,-77.8778,-77.8423,-77.7984,-77.9192,0.120831,0,0,MINE_TEST,1.25
2.37205,-76.1059,-77.9059,-77.8445,-77.7922,-77.9067,0.114514,0,0,MINE_TEST,1.25
2.4024,-76.0348,-77.8348,-77.8315,-77.7879,-77.9067,0.118831,0,0,MINE_TEST,1.25
2.43009,-76.0762,-77.8762,-77.8089,-77.7856,-77.9062,0.120628,0,0,MINE_TEST,1.25
2.45523,-75.8352,-77.6352,-77.785,-77.7853,-77.9062,0.120945,0,0,MINE_TEST,1.25
2.48346,-76.0257,-77.8257,-77.7662,-77.7865,-77.8951,0.108579,0,0,MINE_TEST,1.25
2.51478,-75.9797,-77.7797,-77.7559,-77.789,-77.8951,0.106105,0,0,MINE_TEST,1.25
2.5451,-75.8384,-77.6384,-77.7551,-77.7927,-77.8935,0.100789,0,0,MINE_TEST,1.25
2.57463,-75.9481,-77.7481,-77.7635,-77.798,-77.8935,0.0954924,0,0,MINE_TEST,1.25
2.60033,-76.0754,-77.8754,-77.7793,-77.8054,-77.8865,0.0810981,0,0,MINE_TEST,1.25
2.62945,-75.9329,-77.7329,-77.8023,-77.8157,-77.8865,0.0708274,0,0,MINE_TEST,1.25
2.6598,-75.9951,-77.7951,-77.8334,-77.8297,-77.884,0.0542977,0,0,MINE_TEST,1.25
2.6898,-75.949,-77.749,-77.8699,-77.8479,-77.884,0.0360973,0,0,MINE_TEST,1.25
2.71783,-76.3202,-78.1202,-77.9027,-77.8695,-77.8736,0.00410922,0,0,MINE_TEST,1.25
2.74466,-76.235,-78.035,-77.9229,-77.8923,-77.884,0.00828546,0,0,MINE_TEST,1.25
2.77396,-75.9006,-77.7006,-77.93,-77.9136,-77.884,0.0296292,0,0,MINE_TEST,1.25
2.80211,-76.2456,-78.0456,-77.9296,-77.9317,-77.8865,0.0451779,0,0,MINE_TEST,1.25
2.83214,-76.2477,-78.0477,-77.9292,-77.9461,-77.8865,0.0596082,0,0,MINE_TEST,1.25
2.8609,-75.8928,-77.6928,-77.9358,-77.9576,-77.8923,0.0652598,0,0,MINE_TEST,1.25
2.88647,-76.1885,-77.9885,-77.954,-77.9665,-77.8923,0.0742149,0,0,MINE_TEST,1.25
2.91213,-76.1731,-77.9731,-77.9797,-77.973,-77.8935,0.0794492,0,0,MINE_TEST,1.25
2.94054,-76.2138,-78.0138,-77.9998,-77.9769,-77.8935,0.083358,0,0,MINE_TEST,1.25
2.96752,-76.4507,-78.2507,-78.0025,-77.9789,-77.8951,0.0838193,0,0,MINE_TEST,1.25
2.99264,-76.0956,-77.8956,-77.9886,-77.9802,-77.8951,0.0850708,0,0,MINE_TEST,1.25
3.02163,-76.1208,-77.9208,-77.9723,-77.9811,-77.9062,0.0748408,0,0,MINE_TEST,1.25
3.05155,-76.0409,-77.8409,-77.9682,-77.9814,-77.9062,0.0751245,0,0,MINE_TEST,1.25
3.08182,-76.1455,-77.9455,-77.9773,-77.9808,-77.9067,0.0741298,0,0,MINE_TEST,1.25
3.10999,-76.4037,-78.2037,-77.9877,-77.9797,-77.9067,0.0729734,0,0,MINE_TEST,1.25
3.13633,-76.1321,-77.9321,-77.989,-77.9784,-77.9136,0.0647676,0,0,MINE_TEST,1.25
3.16263,-76.2588,-78.0588,-77.9821,-77.9779,-77.9136,0.0642881,0,0,MINE_TEST,1.25
3.19078,-75.9726,-77.7726,-77.9762,-77.9796,-77.9192,0.0604004,0,0,MINE_TEST,1.25
3.22023,-76.2259,-78.0259,-77.9768,-77.9852,-77.9192,0.0659741,0,0,MINE_TEST,1.25
3.2493,-76.2655,-78.0655,-77.9824,-77.9956,-77.9209,0.0747705,0,0,MINE_TEST,1.25
3.27762,-76.2229,-78.0229,-77.992,-78.0106,-77.9209,0.0897502,0,0,MINE_TEST,1.25
3.30325,-75.9914,-77.7914,-78.0085,-78.0289,-77.9274,0.101583,0,0,MINE_TEST,1.25
3.32851,-76.2517,-78.0517,-78.0337,-78.0493,-77.9317,0.117563,0,0,MINE_TEST,1.25
3.35713,-76.4297,-78.2297,-78.063,-78.0706,-77.9336,0.137045,0,0,MINE_TEST,1.25
3.38529,-76.2153,-78.0153,-78.0906,-78.0922,-77.9461,0.146036,0,0,MINE_TEST,1.25
3.41485,-76.3059,-78.1059,-78.116,-78.1132,-77.9488,0.164418,0,0,MINE_TEST,1.25
3.44289,-76.2965,-78.0965,-78.1424,-78.1329,-77.9501,0.182881,0,0,MINE_TEST,1.25
3.47209,-76.4377,-78.2377,-78.1699,-78.1513,-77.9576,0.193686,0,0,MINE_TEST,1.25
3.49845,-76.3707,-78.1707,-78.195,-78.1683,-77.9665,0.201817,0,0,MINE_TEST,1.25
3.52388,-76.4503,-78.2503,-78.2121,-78.1842,-77.9687,0.215452,0,0,MINE_TEST,1.25
3.55196,-76.4151,-78.2151,-78.2167,-78.1981,-77.9688,0.229253,0,0,MINE_TEST,1.25
3.58097,-76.5859,-78.3859,-78.2081,-78.2091,-77.973,0.23615,0,0,MINE_TEST,1.25
3.60974,-76.2403,-78.0403,-78.1931,-78.217,-77.9769,0.240107,0,0,MINE_TEST,1.25
3.63535,-76.3898,-78.1898,-78.1835,-78.2217,-77.9779,0.243807,0,0,MINE_TEST,1.25
3.66037,-76.2794,-78.0794,-78.1878,-78.2231,-77.9784,0.244704,0,0,MINE_TEST,1.25
3.68881,-76.4323,-78.2323,-78.2046,-78.2202,-77.9789,0.241227,0,0,MINE_TEST,1.25
3.71986,-76.4203,-78.2203,-78.2228,-78.2119,-77.9796,0.232222,0,0,MINE_TEST,1.25
3.74549,-76.5757,-78.3757,-78.2298,-78.198,-77.9797,0.218382,0,0,MINE_TEST,1.25
3.77081,-76.4515,-78.2515,-78.22,-78.1795,-77.9802,0.199282,0,0,MINE_TEST,1.25
3.79647,-76.2999,-78.0999,-78.1971,-78.1576,-77.9808,0.176808,0,0,MINE_TEST,1.25
3.82177,-76.4818,-78.2818,-78.1684,-78.1341,-77.9811,0.153017,0,0,MINE_TEST,1.25
3.84992,-76.1454,-77.9454,-78.1367,-78.1102,-77.9814,0.128823,0,0,MINE_TEST,1.25
3.87938,-76.5933,-78.3933,-78.1007,-78.0868,-77.9838,0.103007,0,0,MINE_TEST,1.25
3.90957,-76.0798,-77.8798,-78.0597,-78.0651,-77.9845,0.080556,0,0,MINE_TEST,1.25
3.93784,-76.2877,-78.0877,-78.0193,-78.0467,-77.9849,0.0618394,0,0,MINE_TEST,1.25
3.9644,-76.1084,-77.9084,-77.9887,-78.0342,-77.9852,0.0489735,0,0,MINE_TEST,1.25
3.98961,-76.1144,-77.9144,-77.9766,-78.0302,-77.9876,0.0426751,0,0,MINE_TEST,1.25
4.0176,-76.1169,-77.9169,-77.9861,-78.0368,-77.9891,0.0476121,0,0,MINE_TEST,1.25
4.04617,-76.2397,-78.0397,-78.0143,-78.0541,-77.9896,0.0644316,0,0,MINE_TEST,1.25
4.07423,-76.2162,-78.0162,-78.0557,-78.0809,-77.9947,0.0861804,0,0,MINE_TEST,1.25
4.10307,-76.3196,-78.1196,-78.1045,-78.1146,-77.9947,0.11993,0,0,MINE_TEST,1.25
4.12855,-76.3195,-78.1195,-78.1569,-78.1525,-77.9947,0.157794,0,0,MINE_TEST,1.25
4.15611,-76.4598,-78.2598,-78.2095,-78.1919,-77.9947,0.197217,0,0,MINE_TEST,1.25
4.18368,-76.4616,-78.2616,-78.2599,-78.2308,-77.9947,0.236155,0,0,MINE_TEST,1.25
4.2087,-76.4643,-78.2643,-78.3058,-78.2678,-77.9947,0.273081,0,0,MINE_TEST,1.25
4.23407,-76.6305,-78.4305,-78.3441,-78.3017,-77.9947,0.307017,0,0,MINE_TEST,1.25
4.26228,-76.5966,-78.3966,-78.3714,-78.332,-77.9947,0.33732,0,0,MINE_TEST,1.25
4.29075,-76.5474,-78.3474,-78.3843,-78.3578,-77.9947,0.363137,0,0,MINE_TEST,1.25
4.31657,-76.7219,-78.5219,-78.3828,-78.3778,-77.9947,0.383107,0,0,MINE_TEST,1.25
4.34158,-76.5841,-78.3841,-78.3724,-78.3906,-77.9947,0.395919,0,0,MINE_TEST,1.25
4.3677,-76.4271,-78.2271,-78.3644,-78.396,-77.9947,0.401355,0,0,MINE_TEST,1.25
4.39552,-76.5143,-78.3143,-78.3691,-78.3956,-77.9947,0.400956,0,0,MINE_TEST,1.25
4.42583,-76.6088,-78.4088,-78.3885,-78.3928,-77.9947,0.398073,0,0,MINE_TEST,1.25
4.45478,-76.6499,-78.4499,-78.415,-78.392,-77.9947,0.397342,0,0,MINE_TEST,1.25
4.48244,-76.5781,-78.3781,-78.4367,-78.3982,-77.9947,0.403505,0,0,MINE_TEST,1.25
4.51202,-76.7769,-78.5769,-78.4428,-78.4143,-77.9947,0.41961,0,0,MINE_TEST,1.25
4.54114,-76.7541,-78.5541,-78.4306,-78.4402,-77.9949,0.445325,0,0,MINE_TEST,1.25
4.56653,-76.5582,-78.3582,-78.4112,-78.4727,-77.9949,0.477818,0,0,MINE_TEST,1.25
4.59181,-76.3947,-78.1947,-78.4063,-78.5072,-77.9956,0.511523,0,0,MINE_TEST,1.25
4.6204,-76.5396,-78.3396,-78.4333,-78.5389,-77.9979,0.540976,0,0,MINE_TEST,1.25
4.64873,-76.7093,-78.5093,-78.4949,-78.5643,-78.0106,0.553661,0,0,MINE_TEST,1.25
4.6762,-76.7825,-78.5825,-78.5786,-78.5814,-78.0289,0.552411,0,0,MINE_TEST,1.25
4.70188,-76.7262,-78.5262,-78.6616,-78.5895,-78.0302,0.559262,0,0,MINE_TEST,1.25
4.72719,-77.2301,-79.0301,-78.7157,-78.5892,-78.0342,0.554962,0,0,MINE_TEST,1.25
4.75631,-77.1056,-78.9056,-78.7173,-78.5807,-78.0368,0.543902,0,0,MINE_TEST,1.25
4.78563,-77.0075,-78.8075,-78.6622,-78.5634,-78.0467,0.516697,0,0,MINE_TEST,1.25
4.81085,-76.7214,-78.5214,-78.5708,-78.5355,-78.0493,0.486241,0,0,MINE_TEST,1.25
4.83917,-76.4375,-78.2375,-78.4728,-78.4944,-78.0541,0.440342,0,0,MINE_TEST,1.25
4.86487,-76.634,-78.434,-78.3872,-78.4384,-78.0651,0.373299,0,0,MINE_TEST,1.25
4.89022,-76.6471,-78.4471,-78.3157,-78.3681,-78.0706,0.297457,0,0,MINE_TEST,1.25
4.91851,-76.2583,-78.0583,-78.2523,-78.2868,-78.0809,0.205956,0,0,MINE_TEST,1.25
4.94628,-76.4955,-78.2955,-78.1919,-78.2003,-78.0868,0.113435,0,0,MINE_TEST,1.25
4.97181,-76.2896,-78.0896,-78.1302,-78.1151,-78.0922,0.0229079,0,0,MINE_TEST,1.25
4.99677,-76.3402,-78.1402,-78.0638,-78.0376,-78.0922,0.0545434,0,0,MINE_TEST,1.25
5.025,-76.2136,-78.0136,-77.9924,-77.9724,-78.0922,0.11981,0,0,MINE_TEST,1.25
5.05408,-76.0341,-77.8341,-77.9215,-77.9204,-78.0922,0.171755,0,0,MINE_TEST,1.25
5.08053,-76.0492,-77.8492,-77.8592,-77.8801,-78.0922,0.212063,0,0,MINE_TEST,1.25
5.10548,-76.0163,-77.8163,-77.8124,-77.8494,-78.0922,0.242811,0,0,MINE_TEST,1.25
5.13524,-75.8256,-77.6256,-77.785,-77.828,-78.0922,0.264206,0,0,MINE_TEST,1.25
5.16503,-76.0515,-77.8515,-77.778,-77.8177,-78.0922,0.274429,0,0,MINE_TEST,1.25
5.19323,-75.9012,-77.7012,-77.7909,-77.8209,-78.0922,0.27124,0,0,MINE_TEST,1.25
5.21847,-76.005,-77.805,-77.8214,-77.8387,-78.0922,0.25352,0,0,MINE_TEST,1.25
5.24347,-75.9744,-77.7744,-77.8644,-77.8702,-78.0922,0.22194,0,0,MINE_TEST,1.25
5.271,-76.2158,-78.0158,-77.9117,-77.9132,-78.0922,0.178983,0,0,MINE_TEST,1.25
5.29963,-76.202,-78.002,-77.9566,-77.9637,-78.0922,0.128439,0,0,MINE_TEST,1.25
5.32953,-76.2117,-78.0117,-78.0016,-78.0178,-78.0922,0.0743542,0,0,MINE_TEST,1.25
5.35558,-76.0572,-77.8572,-78.0558,-78.0719,-78.0922,0.0202702,0,0,MINE_TEST,1.25
5.38083,-76.3143,-78.1143,-78.1233,-78.1229,-78.1102,0.0126656,0,0,MINE_TEST,1.25
5.4086,-76.474,-78.274,-78.1956,-78.1676,-78.1132,0.0544304,0,0,MINE_TEST,1.25
5.43649,-76.556,-78.356,-78.2556,-78.2035,-78.1146,0.0889151,0,0,MINE_TEST,1.25
5.46145,-76.5536,-78.3536,-78.2903,-78.2292,-78.1151,0.114122,0,0,MINE_TEST,1.25
5.48952,-76.4869,-78.2869,-78.297,-78.2447,-78.1229,0.12183,0,0,MINE_TEST,1.25
5.52073,-76.6475,-78.4475,-78.2831,-78.2508,-78.1329,0.117899,0,0,MINE_TEST,1.25
5.55181,-76.3298,-78.1298,-78.2607,-78.2486,-78.1341,0.114457,0,0,MINE_TEST,1.25
5.5836,-76.3401,-78.1401,-78.2389,-78.2385,-78.1513,0.0872056,0,0,MINE_TEST,1.25
5.60904,-76.4985,-78.2985,-78.2173,-78.2211,-78.1525,0.0686742,0,0,MINE_TEST,1.25
5.63368,-76.5333,-78.3333,-78.1896,-78.198,-78.1576,0.0403475,0,0,MINE_TEST,1.25
5.66115,-76.349,-78.149,-78.1554,-78.1716,-78.1676,0.00401401,0,0,MINE_TEST,1.25
5.68658,-76.1482,-77.9482,-78.1246,-78.1461,-78.1676,0.0215287,0,0,MINE_TEST,1.25
5.71097,-76.2426,-78.0426,-78.1065,-78.1255,-78.1676,0.0421413,0,0,MINE_TEST,1.25
5.73966,-76.405,-78.205,-78.0995,-78.1126,-78.1676,0.0549645,0,0,MINE_TEST,1.25
5.76684,-76.3488,-78.1488,-78.0965,-78.1085,-78.1676,0.0591535,0,0,MINE_TEST,1.25
5.79138,-76.202,-78.002,-78.0946,-78.1121,-78.1676,0.0555537,0,0,MINE_TEST,1.25
5.81794,-76.3037,-78.1037,-78.0985,-78.122,-78.1676,0.0456106,0,0,MINE_TEST,1.25
5.84607,-76.2133,-78.0133,-78.1134,-78.1373,-78.1676,0.0303518,0,0,MINE_TEST,1.25
5.8741,-76.4114,-78.2114,-78.14,-78.1574,-78.1676,0.0102226,0,0,MINE_TEST,1.25
5.89936,-76.3535,-78.1535,-78.1759,-78.1817,-78.1683,0.013399,0,0,MINE_TEST,1.25
5.92409,-76.3348,-78.1348,-78.2177,-78.2089,-78.1716,0.037269,0,0,MINE_TEST,1.25
5.95154,-76.4733,-78.2733,-78.2596,-78.2372,-78.1795,0.0577331,0,0,MINE_TEST,1.25
5.97909,-76.6937,-78.4937,-78.2944,-78.2658,-78.1817,0.0840323,0,0,MINE_TEST,1.25
6.00784,-76.354,-78.154,-78.3184,-78.2945,-78.1842,0.110346,0,0,MINE_TEST,1.25
6.03847,-76.6949,-78.4949,-78.3343,-78.3232,-78.1919,0.131331,0,0,MINE_TEST,1.25
6.06343,-76.4187,-78.2187,-78.3486,-78.3509,-78.198,0.152929,0,0,MINE_TEST,1.25
6.09153,-76.5361,-78.3361,-78.3654,-78.3761,-78.198,0.17809,0,0,MINE_TEST,1.25
6.11647,-76.6779,-78.4779,-78.3837,-78.3979,-78.1981,0.199795,0,0,MINE_TEST,1.25
6.14087,-76.6194,-78.4194,-78.4014,-78.4156,-78.2003,0.215309,0,0,MINE_TEST,1.25
6.168,-76.5213,-78.3213,-78.419,-78.4292,-78.2035,0.225641,0,0,MINE_TEST,1.25
6.1963,-76.6801,-78.4801,-78.4378,-78.4387,-78.2089,0.229781,0,0,MINE_TEST,1.25
6.22113,-76.6207,-78.4207,-78.4557,-78.4443,-78.2091,0.235186,0,0,MINE_TEST,1.25
6.25008,-76.786,-78.586,-78.4675,-78.4463,-78.2119,0.234412,0,0,MINE_TEST,1.25
6.27543,-76.626,-78.426,-78.4694,-78.4448,-78.217,0.227843,0,0,MINE_TEST,1.25
6.30575,-76.7481,-78.5481,-78.4621,-78.4403,-78.2202,0.220175,0,0,MINE_TEST,1.25
6.33635,-76.5146,-78.3146,-78.4491,-78.4334,-78.2211,0.212279,0,0,MINE_TEST,1.25
6.36621,-76.7549,-78.5549,-78.4326,-78.4249,-78.2211,0.203733,0,0,MINE_TEST,1.25
6.39369,-76.615,-78.415,-78.4134,-78.4155,-78.2211,0.194333,0,0,MINE_TEST,1.25
6.41923,-76.5354,-78.3354,-78.393,-78.4061,-78.2292,0.176855,0,0,MINE_TEST,1.25
6.45079,-76.5633,-78.3633,-78.3742,-78.3976,-78.2308,0.166775,0,0,MINE_TEST,1.25
6.48127,-76.6313,-78.4313,-78.3604,-78.3914,-78.2372,0.154172,0,0,MINE_TEST,1.25
6.51113,-76.4578,-78.2578,-78.3552,-78.3884,-78.2385,0.149901,0,0,MINE_TEST,1.25
6.53992,-76.4907,-78.2907,-78.3607,-78.3886,-78.2447,0.143936,0,0,MINE_TEST,1.25
6.56852,-76.6147,-78.4147,-78.3741,-78.3909,-78.2486,0.142328,0,0,MINE_TEST,1.25
6.59814,-76.6165,-78.4165,-78.3878,-78.3931,-78.2508,0.142277,0,0,MINE_TEST,1.25
6.62742,-76.6936,-78.4936,-78.3963,-78.3933,-78.2658,0.12752,0,0,MINE_TEST,1.25
6.65384,-76.4695,-78.2695,-78.3999,-78.3897,-78.2678,0.121971,0,0,MINE_TEST,1.25
6.6788,-76.6232,-78.4232,-78.4013,-78.381,-78.2868,0.0941354,0,0,MINE_TEST,1.25
6.70692,-76.6966,-78.4966,-78.3995,-78.3656,-78.2945,0.0710657,0,0,MINE_TEST,1.25
6.73487,-76.4561,-78.2561,-78.388,-78.3426,-78.3017,0.0408895,0,0,MINE_TEST,1.25
6.76135,-76.7985,-78.5985,-78.3589,-78.3117,-78.3117,0,0,0,MINE_TEST,1.25
6.78729,-76.5366,-78.3366,-78.3099,-78.2737,-78.3117,0.0379484,0,0,MINE_TEST,1.25
6.81753,-76.3861,-78.1861,-78.2476,-78.231,-78.3117,0.0806602,0,0,MINE_TEST,1.25
6.84766,-76.3114,-78.1114,-78.1831,-78.1864,-78.3117,0.125226,0,0,MINE_TEST,1.25
6.87978,-76.3718,-78.1718,-78.1233,-78.1424,-78.3117,0.169264,0,0,MINE_TEST,1.25
6.91141,-76.2736,-78.0736,-78.0695,-78.1001,-78.3117,0.211517,0,0,MINE_TEST,1.25
6.93756,-76.2042,-78.0042,-78.022,-78.0604,-78.3117,0.251268,0,0,MINE_TEST,1.25
6.96246,-76.0943,-77.8943,-77.9833,-78.0243,-78.3117,0.287379,0,0,MINE_TEST,1.25
6.99213,-76.1913,-77.9913,-77.957,-77.9937,-78.3117,0.318007,0,0,MINE_TEST,1.25
7.02142,-76.1495,-77.9495,-77.9462,-77.9704,-78.2945,0.324137,0,0,MINE_TEST,1.25
7.05166,-75.942,-77.742,-77.9503,-77.9553,-78.2868,0.331481,0,0,MINE_TEST,1.25
7.08101,-76.2494,-78.0494,-77.9619,-77.9478,-78.2737,0.325907,0,0,MINE_TEST,1.25
7.10649,-76.3295,-78.1295,-77.969,-77.9457,-78.2658,0.320062,0,0,MINE_TEST,1.25
7.13161,-76.1502,-77.9502,-77.9652,-77.9464,-78.2508,0.304389,0,0,MINE_TEST,1.25
7.15607,-76.1047,-77.9047,-77.9556,-77.9478,-78.2486,0.300767,0,0,MINE_TEST,1.25
7.18679,-76.0623,-77.8623,-77.9507,-77.9484,-78.2447,0.296297,0,0,MINE_TEST,1.25
7.21688,-76.1881,-77.9881,-77.9558,-77.9479,-78.2385,0.290509,0,0,MINE_TEST,1.25
7.2468,-76.1585,-77.9585,-77.9666,-77.9473,-78.2372,0.28987,0,0,MINE_TEST,1.25
7.27959,-76.1948,-77.9948,-77.9751,-77.9484,-78.231,0.282564,0,0,MINE_TEST,1.25
7.30517,-76.2897,-78.0897,-77.9759,-77.9537,-78.2292,0.275494,0,0,MINE_TEST,1.25
7.32925,-76.0522,-77.8522,-77.9697,-77.9653,-78.2211,0.25589,0,0,MINE_TEST,1.25
7.35828,-76.2015,-78.0015,-77.9614,-77.9841,-78.2089,0.224819,0,0,MINE_TEST,1.25
7.38813,-76.2049,-78.0049,-77.9583,-78.0095,-78.2035,0.193982,0,0,MINE_TEST,1.25
7.41771,-76.0262,-77.8262,-77.9689,-78.0395,-78.2003,0.160799,0,0,MINE_TEST,1.25
